id	year	author	title	link	subject	source
nn_bayerische179_1850.txt	1850		Die Bayerische Presse – Eine constitutionell-monarchische Zeitung. (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_bayerische179_1850	Zeitung	Die Bayerische Presse. Nr. 179. Würzburg, 27. Juli 1850.
reimarus_blitze_1769.txt	1769	Reimarus, Johann Albert Heinrich	Die Ursache des Einschlagens vom Blitze, nebst dessen natürlichen Abwendung von unsern Gebäuden, aus zuverläßiger Erfahrung von Wetterschlägen vor Augen gelegt  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/reimarus_blitze_1769	Wissenschaft: Naturwissenschaft	Reimarus, Johann Albert Heinrich: Die Ursache des Einschlagens vom Blitze. Langensalza, 1769. [SUB Göttingen, SUB Göttingen, DD2001 A 340]
lange_niederlage_1907.txt	1907	Lange, Helene	Die parlamentarische Niederlage des Frauenstimmrechts in England  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/lange_niederlage_1907	Gebrauchsliteratur: Gesellschaft	Lange, Helene: Die parlamentarische Niederlage des Frauenstimmrechts in England. In: Die Frau 15 (1907), S. 420-423.
musaeus_grandison03_1762.txt	1762	Musäus, Johann Karl August	Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/musaeus_grandison03_1762	Belletristik: Roman	Musäus, Johann Karl August: Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen. Dritter Theil. Eisenach, 1762.
nn_bayerische198_1850.txt	1850		Die Bayerische Presse – Eine constitutionell-monarchische Zeitung. (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_bayerische198_1850	Zeitung	Die Bayerische Presse. Nr. 198. Würzburg, 19. August 1850.
schlegel_athenaeum_1800.txt	1800	Schlegel, August Wilhelm von	Athenaeum  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/schlegel_athenaeum_1800	Belletristik: Lyrik; Drama; Prosa	Schlegel, August Wilhelm von; Schlegel, Friedrich von (Hrsg.): Athenaeum. Bd. 3. Berlin, 1800. [Universitätsbibliothek Greifswald, UB Greifswald, 520/Bm 39(3)]
laband_staatsrecht01_1876.txt	1876	Laband, Paul	Das Staatsrecht des Deutschen Reiches  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/laband_staatsrecht01_1876	Wissenschaft: Jura	Laband, Paul: Das Staatsrecht des Deutschen Reiches. Bd. 1. Tübingen, 1876. [MPI f. europäische Rechtsgeschichte, Frankfurt MPIER, NB 6/6012 [1]]
523588.txt	1632	Schreck, Joachim	Trost vnnd Unterrichtungs Predigt/ Vber Einen sehr trawrigen vnd vnvermuthlichen Todesfall eines Adelichen Sechsjährigen Knäbeleins Günter von Retstorpffs  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/523588	Gebrauchsliteratur: Leichenpredigt	Schreck, Joachim: Trost vnnd Unterrichtungs Predigt. Lübeck, 1632. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 S 121/19 / 523588]
kant_aufklaerung_1784.txt	1784	Kant, Immanuel	Beantwortung der Frage: Was ist Aufklärung?  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/kant_aufklaerung_1784	Wissenschaft: Philosophie	Kant, Immanuel: Beantwortung der Frage: Was ist Aufklärung? In: Berlinische Monatsschrift, 1784, H. 12, S. 481-494. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, B 1/96:1784,2]
heyse_weinhueter_1910.txt	1910	Heyse, Paul	Der Weinhüter von Meran  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/heyse_weinhueter_1910	Belletristik: Novelle	Heyse, Paul: Der Weinhüter von Meran. In: Deutscher Novellenschatz. Hrsg. von Paul Heyse und Hermann Kurz. Bd. 17. 2. Aufl. Berlin, [1910], S. 173–319. In: Weitin, Thomas (Hrsg.): Volldigitalisiertes Korpus. Der Deutsche Novellenschatz. Darmstadt/Konstanz, 2016.
636640876.txt	1652	Dach, Simon	Trost-Schrifftchen Bey seeligem zwar/ aber den Hinterbliebenen hochbetrübtem Ableiben Der Weiland viel Ehr und Tugendsamen Frawen Elisabeth gebohrnen Pärsinn Seel. Herrn Thomas Jennicken etc. nachgelassenen Witwen – Welche 1652. 11. Mey sanft und selig diese Welt gesegnet und 17. Christlich und ehrlich beerdiget ; Die hochbetrübten Hinterlassene etwas zu trösten an Herrn Johann Jennicken etc. geschrieben (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/636640876	Gebrauchsliteratur: Gelegenheitsschrift:Tod	Dach, Simon: Trost-Schrifftchen Bey seeligem zwar/ aber den Hinterbliebenen hochbetrübtem Ableiben Der Weiland viel Ehr und Tugendsamen Frawen Elisabeth gebohrnen Pärsinn Seel. Herrn Thomas Jennicken etc. nachgelassenen Witwen. Königsberg, 1652.
wesenigk_polysigma_1702.txt	1702	Wesenigk, Georg	Das Spiel-süchtige/ sieben-fächtige Polysigma der Bösen Spiel-Sieben – in sich begreiffende die Spiel-Schande/ Spiel-Sünde/ Spiel-Schertz/ Spiel-Schäden/ Spiel-Straffen/ Spiel-Schläge/ Spiel-Sprüche; Erzehlende/ etliche Schändliche Schanden/ sündliche Sünden/ schimpflichen Schertz/ schädliche Schäden/ schreckliche Straffen/ schmertzliche Schläge/ und sonderliche Sprüche/ oder Warn- und Ermahnungs-Lehren (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/wesenigk_polysigma_1702	Wissenschaft: Theologie	Wesenigk, Georg: Das Spiel-süchtige/ sieben-fächtige Polysigma der Bösen Spiel-Sieben. Dresden, 1702. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Berlin-SBB-PK, Db 5230]
dilthey_poetik_1887.txt	1887	Dilthey, Wilhelm	Die Einbildungskraft des Dichters – Bausteine für eine Poetik (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/dilthey_poetik_1887	Wissenschaft: Literaturwissenschaft	Dilthey, Wilhelm: Die Einbildungskraft des Dichters: Bausteine für eine Poetik. In: Philosophische Aufsätze. Eduard Zeller zu seinem fünfzigjährigen Doctor-Jubiläum gewidmet. (= Philosphische Aufsätze, 10.) Leipzig, 1887, S. 303–482.
sanders_aglassbrenner_1878.txt	1878	Sanders, Daniel	Brief an Adele Glaßbrenner  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_aglassbrenner_1878	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Adele Glaßbrenner. Altstrelitz, 26. März 1878.
humboldt_aequinoktial02_1859.txt	1859	Humboldt, Alexander von	Reise in die Aequinoktial-Gegenden des neuen Kontinents  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_aequinoktial02_1859	Wissenschaft: Geographie	Humboldt, Alexander von: Reise in die Aequinoktial-Gegenden des neuen Kontinents. Bd. 2. Übers. v. Hermann Hauff. Stuttgart, 1859. [BBAW, BBAW, Hu 44336]
krueger_weltweisheit_1746.txt	1746	Krüger, Johann Gottlob	Geschichte der Erde in den allerältesten Zeiten  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/krueger_weltweisheit_1746	Wissenschaft: Geographie	Krüger, Johann Gottlob: Geschichte der Erde in den allerältesten Zeiten. Halle, 1746. [HAB Wolfenbüttel, HAB Wolfenbüttel, M: Nf 94]
508452.txt	1675	Stöcker, Jacob	Christliche LeichenPredigt über Den Machtspruch Hiobs cap. 13. v. 15. Ob mich der HErr gleich töden wird/ will ich dennoch auff Ihn hoffen – auffbegehren Bey dem Leichen-Begängnüs Des Wohl Ehrenvesten/ Vorachtbaren/ Wohlweisen Herrn Martini Tharini (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/508452	Gebrauchsliteratur: Leichenpredigt	Stöcker, Jacob: ChristlicheLeichen Predigt über Den Machtspruch Hiobs. Bautzen, [1675]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 O 103 / 508452]
nn_nrhz294b_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz294b_1849	Zeitung	Neue Rheinische Zeitung. Nr. 294. Köln, 10. Mai 1849. Beilage.
storch_petersburg01_1794.txt	1794	Storch, Heinrich Friedrich von	Gemählde von St. Petersburg  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/storch_petersburg01_1794	Wissenschaft: Geographie	Storch, Heinrich Friedrich von: Gemählde von St. Petersburg. Bd. 1. Riga, 1794. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, II 12535]
herder_litteratur02_1767.txt	1767	Herder, Johann Gottfried von	Ueber die neuere Deutsche Litteratur – Eine Beilage zu den Briefen, die neueste Litteratur betreffend (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/herder_litteratur02_1767	Wissenschaft: Sprachwissenschaft	Herder, Johann Gottfried von: Ueber die neuere Deutsche Litteratur. Bd. 2. Riga, 1767. [Staatsbibliothek München, BSB München, H.lit.p. 223-1/3]
holtei_saloppel_1910.txt	1910	von Holtei, Karl	&apos;s Muhme-Leutnant-Saloppel  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/holtei_saloppel_1910	Belletristik: Novelle	Holtei, Karl von: &apos;s Muhme-Leutnant-Saloppel. In: Deutscher Novellenschatz. Hrsg. von Paul Heyse und Hermann Kurz. Bd. 12. 2. Aufl. Berlin, [1910], S. 195–231. In: Weitin, Thomas (Hrsg.): Volldigitalisiertes Korpus. Der Deutsche Novellenschatz. Darmstadt/Konstanz, 2016.
nn_badener005_1908.txt	1908		Nr. 5, 15.01.1908.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_badener005_1908	Zeitung	Badener Zeitung. Nr. 5, Baden (Niederösterreich), 15.01.1908.
nn_reichspost219_1899.txt	1899		Nr. 219, 26.09.1899.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_reichspost219_1899	Zeitung	Reichspost. Nr. 219, Wien, 26.09.1899.
augsburgerallgemeine_098_18400407.txt	1840		Allgemeine Zeitung – Nr. 98. 7. April 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_098_18400407	Zeitung	Allgemeine Zeitung. Nr. 98. Augsburg, 7. April 1840.
hoffmann_unpolitische02_1841.txt	1841	Hoffmann von Fallersleben, August Heinrich	Unpolitische Lieder  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hoffmann_unpolitische02_1841	Belletristik: Lyrik	Hoffmann von Fallersleben, August Heinrich: Unpolitische Lieder. Bd. 2. Hamburg, 1841. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 19 ZZ 5062-2]
humboldt_ligatur_1824.txt	1824	Humboldt, Alexander von	Resultate von Versuchen über die Wirkungen der Ligatur und des Längendurchschnittes der Nerven  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_ligatur_1824	Wissenschaft: Biologie	Humboldt, Alexander von: Resultate von Versuchen über die Wirkungen der Ligatur und des Längendurchschnittes der Nerven. In: Notizen aus dem Gebiete der Natur- und Heilkunde, Bd. 6. (1824), Sp. 180-182.
herder_geschichte01_1784.txt	1784	Herder, Johann Gottfried von	Ideen zur Philosophie der Geschichte der Menschheit  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/herder_geschichte01_1784	Wissenschaft: Philosophie	Herder, Johann Gottfried von: Ideen zur Philosophie der Geschichte der Menschheit. Bd. 1. Riga u. a., 1784. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Berlin SBB-PK, Nq 13032-1.2 R]
baader_arbeit_1911.txt	1911	Baader, Ottilie	Von der politischen Arbeit der proletarischen Frauen  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/baader_arbeit_1911	Gebrauchsliteratur: Gesellschaft	Baader, Ottilie: Von der politischen Arbeit der proletarischen Frauen. In: Frauenwahlrecht! Hrsg. zum Ersten Sozialdemokratischen Frauentag von Clara Zetkin. 19. März 1911, S. 6.
636013049.txt	1657	Dach, Simon	Einfältige Leich-Reime/ Bey seligem Hintritt aus dieser Welt Des ... Hn. Peter Schönfelds/ Der löblichen Altstadt Königsberg ... Rahtsverwandten – Welcher im 49sten Jahr seines Alters 1657. 10. Ostermonatstag ... eingeschlaffen/ und 13. darauff ... in der PfarrKirchen daselbst/ eingebracht worden (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/636013049	Gebrauchsliteratur: Gelegenheitsschrift:Tod	Dach, Simon: Einfältige Leich-Reime/ Bey seligem Hintritt aus dieser Welt Des ... Hn. Peter Schönfelds/ Der löblichen Altstadt Königsberg ... Rahtsverwandten. Königsberg, 1657.
gessner_buchdruckerkunst03_1741.txt	1741	Gessner, Christian Friedrich	Der so nöthig als nützlichen Buchdruckerkunst und Schriftgießerey  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/gessner_buchdruckerkunst03_1741	Wissenschaft: Historiographie	[Gessner, Christian Friedrich]: Der so nöthig als nützlichen Buchdruckerkunst und Schriftgießerey. Bd. 3. Leipzig, 1741. [HAB Wolfenbüttel, HAB Wolfenbüttel, M: Bd 462:3]
humboldt_album_1847.txt	1847	Humboldt, Alexander von	Auszüge aus einem im Jahre 1844 in Berlin zum Besten des Luisenstifts verfaßten Kunst-Albums, welches von Sr. Majestät dem König von Preußen gnädigst angekauft worden  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_album_1847	Gebrauchsliteratur: Gesellschaft	Humboldt, Alexander von: Auszüge aus einem im Jahre 1844 in Berlin zum Besten des Luisenstifts verfaßten Kunst-Albums [...]. In: Dresdner Album. Zur Unterstützung der Nothleidenden im sächsischen Erzgebirge, im Voigtlande und in den Weberdörfern der Oberlausitz. Dresden, 1847, S. 145-146.
hellwig_haussverwalter_1712.txt	1712	Hellwig, Christoph von	Allzeitfertiger Hauß-Verwalter, darstellend Ein vollkommen Blumen- und Küchen- Garten-Buch, Nebst Regulirung einer Baum-Schule – Darinnen Was alle Monate durch das gantze Jahr bey der Haußhalt- und Verwaltung in acht zunehmen ist/ angewiesen wird (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hellwig_haussverwalter_1712	Gebrauchsliteratur: Hausväterliteratur	Caspar Schröter [i. e. Hellwig, Christoph von]: Allzeitfertiger Hauß-Verwalter. Frankfurt (Main) u. a., 1712. [SUB Göttingen, SUB Göttingen, 8 OEC I, 849]
sanders_aaglassbrenner_1865.txt	1890	Sanders, Daniel	Brief an Adolf und Adele Glaßbrenner  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_aaglassbrenner_1865	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Adolf und Adele Glaßbrenner. Altstrelitz, 1. November 1865
spindler_jugendfruechte_1745.txt	1745	Spindler, Christian Gotthold	Unschuldige Jugend-Früchte – Oder Sammlung poetischer Sendschreiben, bestehend I. in Schertzhafften und Verliebten, II. in Glückwünschenden, III. in Tröstenden, IV. in Vermischten. Nebst einem Theatralischen Anhang, worinnen abgehandelt das Wunderbare der Liebe die unglückliche Aufrichtigkeit, bestraffte Boßheit, und glückliche Verstellung (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/spindler_jugendfruechte_1745	Belletristik: Lyrik, Drama	Spindler, Christian Gotthold: Unschuldige Jugend-Früchte. Leipzig, 1745. [SUB Göttingen, SUB Göttingen, 8 P GERM III, 4571]
zeiller_centuria04_1660.txt	1660	Zeiller, Martin	Centvria IV. Variarvm Quæstionvm – Oder/ das Vierte Hundert Fragen/ von allerley Materien und Sachen/ Samt Vnvorgreifflicher Antwort darauff/ auß Vornehmer und Gelehrter Leute Schrifften genommen/ und gesamlet (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/zeiller_centuria04_1660	Wissenschaft: Naturwissenschaft; Philosophie	Zeiller, Martin: Centvria IV. Variarvm Quæstionvm. Bd. 4. Ulm, 1660. [SUB Göttingen, SUB Göttingen, 8 SVA VIII, 294:2 (2)]
berg_ostasien01_1864.txt	1864	Berg, Albert	Die preussische Expedition nach Ost-Asien – Nach amtlichen Quellen (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/berg_ostasien01_1864	Wissenschaft: Geographie	[Berg, Albert]: Die preussische Expedition nach Ost-Asien. Bd. 1. Berlin, 1864. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 4 Un 5278-1&lt;a&gt;]
63531732X.txt	1646	Dach, Simon	Klag und Trost Reimchen an die Hochbetrübte Eltern Den Ehrwürdigen ... Herrn Georgium Martini/ Der Christlichen Gemeine zu H. Beil ... Pfarherrn ... und dessen Liebe Haußfraw Die ... Fraw Maria Voglerin ... – als sie Ihrer Gehorsamen lieben Tochter Jungfr. Reginae/ Welche 21. Horn. 1646. seelig im Herrn entschlaffen im 16. Jahr ihres Alters/ und 1. Mertz darauff Christlich beerdiget worden/ ... das Geleit gaben (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/63531732X	Gebrauchsliteratur: Gelegenheitsschrift:Tod	Dach, Simon: Klag und Trost Reimchen an die Hochbetrübte Eltern Den Ehrwürdigen ... Herrn Georgium Martini/ Der Christlichen Gemeine zu H. Beil ... Pfarherrn ... und dessen Liebe Haußfraw Die ... Fraw Maria Voglerin ... Königsberg, 1646.
nn_nrhz042_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz042_1848	Zeitung	Neue Rheinische Zeitung. Nr. 42. Köln, 12. Juli 1848.
fontane_brandenburg04_1882.txt	1882	Fontane, Theodor	Wanderungen durch die Mark Brandenburg  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/fontane_brandenburg04_1882	Belletristik: Reiseliteratur	Fontane, Theodor: Wanderungen durch die Mark Brandenburg. Bd. 4: Spreeland. Berlin, 1882. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Tc 2420-4&lt;a&gt; R]
humboldt_skizze02_1802.txt	1802	Humboldt, Alexander von	Skizze einer Geologischen Schilderung des südlichen Amerika  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_skizze02_1802	Wissenschaft: Geographie	Humboldt, Alexander von: Skizze einer Geologischen Schilderung des südlichen Amerika. In: Allgemeine Geographische Ephemeriden. Bd. 9 (1802) St. 5, S. 389-420.
nn_nrhz160b_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz160b_1848	Zeitung	Neue Rheinische Zeitung. Nr. 160. Köln, 5. Dezember 1848. Beilage.
hc_1682010_1812.txt	1812		Am Dienstage, den 20. Oktober  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_1682010_1812	Zeitung	Staats- und Gelehrte Zeitung des hamburgischen unpartheyischen Correspondenten. Nr. 168, Hamburg, 20. Oktober 1812.
nn_weltgeschichte0204_1744.txt	1744		Der allerneuesten Europäischen Welt- und Staats-Geschichte II. Theil – No. IV, 2. Woche (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_weltgeschichte0204_1744	Zeitung	Der allerneuesten Europäischen Welt- und Staats-Geschichte II. Theil. Nr. IV, 2. Woche, Erfurt (Thüringen), 10. Januar 1744.
fischer_maehrchen_1802.txt	1802	Fischer, Caroline Auguste	Mährchen  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/fischer_maehrchen_1802	Belletristik: Prosa	[Fischer, Caroline Auguste]: Mährchen, In: Journal der Romane. St. 10. Berlin, 1802. [Staatsbibliothek München, BSB München, P.o.germ. 692-10]
hc_1360906_1832.txt	1832		Am Sonnabend, den 9 Juni  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_1360906_1832	Zeitung	Staats und Gelehrte Zeitung des Hamburgischen unpartheiischen Correspondenten. Nr. 136, Hamburg, 9. Juni 1832.
haeckel_morphologie01_1866.txt	1866	Haeckel, Ernst	Generelle Morphologie der Organismen – Allgemeine Grundzüge der organischen Formen-Wissenschaft, mechanisch begründet durch die von Charles Darwin reformirte Descendenz-Theorie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/haeckel_morphologie01_1866	Wissenschaft: Zoologie	Haeckel, Erich: Generelle Morphologie der Organismen. Bd. 1. Berlin, 1866. [  Marine Biological Laboratory, Woods Hole Oceanographic Institution, MBLWHOI Library, ark:/13960/t6g15zj0s]
gotthelf_notar_1910.txt	1910	Albert, Bitzius	Der Notar in der Falle  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/gotthelf_notar_1910	Belletristik: Novelle	Gotthelf, Jeremias [d. i. Albert Bitzius]: Der Notar in der Falle. In: Deutscher Novellenschatz. Hrsg. von Paul Heyse und Hermann Kurz. Bd. 7. 2. Aufl. Berlin, [1910], S. 1–43. In: Weitin, Thomas (Hrsg.): Volldigitalisiertes Korpus. Der Deutsche Novellenschatz. Darmstadt/Konstanz, 2016.
386422.txt	1638	N. N.	Musæ Vratislavienses, eivsdem beatissimi  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/386422	Gebrauchsliteratur: Leichenpredigt	[N. N.]: Musæ Vratislavienses, eivsdem beatissimi. Breslau, [1638]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 1622/19 / 386422]
386597.txt	1740	Schöttgen, Christian	Lebens-Beschreibung Herrn Wolffgang Eulenbecks  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/386597	Gebrauchsliteratur: Leichenpredigt	Schöttgen, Christian: Lebens-Beschreibung Herrn Wolffgang Eulenbecks. Dresden, 1740. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 1661/16 / 386597]
parthey_jugenderinnerungen02_1871.txt	1871	Parthey, Gustav	Jugenderinnerungen – Handschrift für Freunde (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/parthey_jugenderinnerungen02_1871	Gebrauchsliteratur: Autobiographie	Parthey, Gustav: Jugenderinnerungen. Bd. 2. Berlin, [1871].
davidis_kochbuch_1849.txt	1849	Davidis, Henriette	Praktisches Kochbuch für die gewöhnliche und feinere Küche – Zuverlässige und selbstgeprüfte Recepte zur Bereitung von verschiedenartigen Speisen, kalter und warmer Getränke, Gelees, von Gefrornem, Backwerken, so wie zum Einmachen und Trocknen von Früchten (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/davidis_kochbuch_1849	Gebrauchsliteratur: Kochbuch	Davidis, Henriette: Praktisches Kochbuch für die gewöhnliche und feinere Küche. 4. Aufl. Bielefeld, 1849. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 50 MA 41871]
nn_nrhz197_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz197_1849	Zeitung	Neue Rheinische Zeitung. Nr. 197. Köln, 17. Januar 1849.
gehler_woerterbuch03_1798.txt	1798	Johann Samuel Traugott, Gehler	Physikalisches Wörterbuch, oder, Versuch einer Erklärung der vornehmsten Begriffe und Kunstwörter der Naturlehre – mit kurzen Nachrichten von der Geschichte der Erfindungen und Beschreibungen der Werkzeuge begleitet in alphabetischer Ordnung (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/gehler_woerterbuch03_1798	Belletristik: Lexikon	Gehler, Johann Samuel Traugott: Physikalisches Wörterbuch, oder, Versuch einer Erklärung der vornehmsten Begriffe und Kunstwörter der Naturlehre. Bd. 3. Leipzig, 1798.
sanders_aglassbrenner_1890.txt	1890	Sanders, Daniel	Brief an Adele Glaßbrenner  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_aglassbrenner_1890	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Adele Glaßbrenner. Altstrelitz, 24. September 1890
542452.txt	1733	Seidel, Samuel	Schlaf wohl! – Erblaßte Theodore, Schlaf Auserwehlte Boettnerin (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/542452	Gebrauchsliteratur: Leichenpredigt	Seidel, Samuel: Schlaf wohl!. 2. Aufl. Lauban, 1733. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 W 2677/6-7 / 542452]
nn_nrhz190_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz190_1849	Zeitung	Neue Rheinische Zeitung. Nr. 190. Köln, 9. Januar 1849.
nn_bayerische138_1850.txt	1850		Die Bayerische Presse – Eine constitutionell-monarchische Zeitung. (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_bayerische138_1850	Zeitung	Die Bayerische Presse. Nr. 138. Würzburg, 10. Juni 1850.
augsburgerallgemeine_180_18400628.txt	1840		Allgemeine Zeitung – Nr. 180. 28. Juni 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_180_18400628	Zeitung	Allgemeine Zeitung. Nr. 180. Augsburg, 28. Juni 1840.
augsburgerallgemeine_060_18400229.txt	1840		Allgemeine Zeitung – Nr. 60. 29. Februar 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_060_18400229	Zeitung	Allgemeine Zeitung. Nr. 60. Augsburg, 29. Februar 1840.
stein_verwaltungslehre05_1868.txt	1868	Stein, Lorenz von	Die Verwaltungslehre  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/stein_verwaltungslehre05_1868	Wissenschaft: Jura	Stein, Lorenz von: Die Verwaltungslehre. Bd. 5. Stuttgart, 1868. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Fb 2850-5/6]
sanders_ziel_1881.txt	1881	Sanders, Daniel	Brief an Ernst Ziel  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_ziel_1881	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Ernst Ziel. Altstrelitz, 10. Januar 1881.
herzl_judenstaat_1896.txt	1896	Herzl, Theodor	Der Judenstaat – Versuch einer modernen Lösung der Judenfrage (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/herzl_judenstaat_1896	Wissenschaft: Philosophie	Herzl, Theodor: Der Judenstaat. Versuch einer modernen Lösung der Judenfrage. Leipzig u. a., 1896.
humboldt_kohlensaeure_1803.txt	1803	Humboldt, Alexander von	Kohlensäure-Messer  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_kohlensaeure_1803	Gebrauchsliteratur: Sonstiges	Humboldt, Alexander von: Kohlensäure-Messer. In: Allgemeine Literatur-Zeitung. Intelligenzblatt, Nr. 181 (1803) Sp. 1487-1488.
hc_091601_1801.txt	1801		Num. 9, 16. Januar 1801  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_091601_1801	Zeitung	Staats- und Gelehrte Zeitung des Hamburgischen unpartheyischen Correspondenten. Nr. 9, Hamburg, 16. Januar 1801.
hc_700105_1790.txt	1790		Num. 70, 1. May 1790  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_700105_1790	Zeitung	Staats- und Gelehrte Zeitung des Hamburgischen unpartheyischen Correspondenten. Nr. 70, Hamburg, 1. Mai 1790.
