id	year	author	title	link
_hol003190701_01.nederlab.folia.txt	1907-1908	hollandsche lelie, de	de hollandsche lelie. jaargang 21	https://www.dbnl.org/titels/titel.php?id=_hol003190701
beer004onze01_01.nederlab.folia.txt	1882-1890	taco h. de beer	onze volkstaal	https://www.dbnl.org/titels/titel.php?id=beer004onze01
_taa001taal09_01.nederlab.folia.txt	1867	taalgids, de	de taalgids. jaargang 9	https://www.dbnl.org/titels/titel.php?id=_taa001taal09
bild002lief01_01.nederlab.folia.txt	1795-1797	willem bilderdijk	liefde en ballingschap. brieven 1795-1797	https://www.dbnl.org/titels/titel.php?id=bild002lief01
_bew001191401_01.nederlab.folia.txt	1914	beweging, de	de beweging. jaargang 10	https://www.dbnl.org/titels/titel.php?id=_bew001191401
mult001mill01_01.nederlab.folia.txt	1872	 multatuli	millioenen-studiën	https://www.dbnl.org/titels/titel.php?id=mult001mill01
davi003vade01_01.nederlab.folia.txt	1842-1866	jan baptist david	vaderlandsche historie. deel 1	https://www.dbnl.org/titels/titel.php?id=davi003vade01
_lee010leer01_01.nederlab.folia.txt	ca. 1817	anoniem	leerzaam gedenkboek voor de nederlandsche jeugd 	https://www.dbnl.org/titels/titel.php?id=_lee010leer01
bril002nede04_01.nederlab.folia.txt	1866	willem gerard brill	nederlandsche spraakleer. deel iii. stijlleer (rhetorica. letterkundige encyclopedie en kritiek)	https://www.dbnl.org/titels/titel.php?id=bril002nede04
opzo001wegd01_01.nederlab.folia.txt	1851	c.w. opzoomer	de weg der wetenschap	https://www.dbnl.org/titels/titel.php?id=opzo001wegd01
_taa005187101_01.nederlab.folia.txt	1871	taal- en letterbode, de	de taal- en letterbode. jaargang 2	https://www.dbnl.org/titels/titel.php?id=_taa005187101
_van002189301_01.nederlab.folia.txt	1893	van nu en straks	van nu en straks. jaargang 1	https://www.dbnl.org/titels/titel.php?id=_van002189301
heij007nieu02_01.nederlab.folia.txt	ca. 1860-1870	jan pieter heije	een nieuw nederlandsch verzen- en liedeboek	https://www.dbnl.org/titels/titel.php?id=heij007nieu02
_mij003mijn01_01.nederlab.folia.txt	ca. 1880-1890	anoniem	mijn eerste prentboek	https://www.dbnl.org/titels/titel.php?id=_mij003mijn01
_jaa002187301_01.nederlab.folia.txt	1873	jaarboek van de maatschappij der nederlandse letterkunde [1801-1900]	jaarboek van de maatschappij der nederlandse letterkunde, 1873	https://www.dbnl.org/titels/titel.php?id=_jaa002187301
hase002nieu01_01.nederlab.folia.txt	1864	j.p. hasebroek	nieuwe winde-kelken	https://www.dbnl.org/titels/titel.php?id=hase002nieu01
potg001jczi06_01.nederlab.folia.txt	1896	e.j. potgieter	de werken. deel 7. schetsen en verhalen. deel 2	https://www.dbnl.org/titels/titel.php?id=potg001jczi06
koen006moed01_01.nederlab.folia.txt	1917	marie koenen	de moeder	https://www.dbnl.org/titels/titel.php?id=koen006moed01
_nie134nieu01_01.nederlab.folia.txt	ca. 1890-1900	anoniem	nieuw luilekkerland	https://www.dbnl.org/titels/titel.php?id=_nie134nieu01
thij006jong01_01.nederlab.folia.txt	1909	theo thijssen	jongensdagen	https://www.dbnl.org/titels/titel.php?id=thij006jong01
