id	year	author	title	tags	link
000069302	1838	SANDERSON, John	American in Paris. [By John Sanderson.]
000069302	1838	SANDERSON, John	American in Paris. [By John Sanderson.]
000069314	1830	BIDDLE, Richard.	Captain Hall in America. By an American [i.e. Richard Biddle]
000069331	1838	WRIGHT, Hezekiah Hartley.	Desultory Reminiscences of a Tour through Germany, Switzerland and France. By an American [i.e. Hezekiah Hartley Wright]
000069347	1838	AMERICAN	Gleanings in Europe. Italy: by an American [i.e. James Fenimore Cooper]
000069347	1838	AMERICAN	Gleanings in Europe. Italy: by an American [i.e. James Fenimore Cooper]
000069385	1835	AMERICAN	Outre-mer; or, a pilgrimage to the Old World. By an American [i.e. Henry Wadsworth Longfellow]
000069387	1830	PICKERING, Henry	Poems. By an American [i.e. Henry Pickering]
000069401	1833	DE KAY, James Ellsworth.	Sketches of Turkey in 1831 and 1832. By an American [i.e. James E. De Kay]
000069890	1833	AMERICANS	[Notions of the Americans; picked up by a travelling bachelor [i.e. James Fenimore Cooper].]
000070452	1831	AMESBURY, Joseph	Practical Remarks on the Nature and Treatment of Fractures of the Trunk and Extremities, etc
000070452	1831	AMESBURY, Joseph	Practical Remarks on the Nature and Treatment of Fractures of the Trunk and Extremities, etc
000074355	1829	AMTHOR, Georg Michael.	Neue Beiträge zu Coburgs Annalen, oder actenmässige Beschreibung der, in dem letztverflossenen Jahrzehend durch den Gemeinsinn der hiesigen Bürger in das Leben getretenen, Wohlthätigkeits-Anstalten
000080308	1830	ANDERSON, Rufus	Observations on the Peloponnesus and Greek islands, made in 1829. [With a map.]
000080642	1833	ANDERSON, William	[Poetical Aspirations.]
000081256	1831	ANDIGNÉ, Fortuné d'	Mon beau Paris
000081656	1838	ANDRADE, Juan José de.	Calificacion legal de la conducta del general de brigada Juan José de Andrade en los sucesos acaecidos en San Luis Potosí, el año de 1837
000081658	1837	ANDRADE, Juan José de.	Revolucion comenzada en S. Luis Potosí el dia 14 de Abril de 1837. Documentos que acreditan la conducta del ... Gral. de brigada J. J. de Andrade
000083666	1834	ANDRES, Joseph.	Die Schweiz und ihre Revolutionen ... Erstes Heft. (Die Zeiten der dreizehn Orte.)
000084222	1836	ANDREW, William	History of Winterton and the adjoining villages, in the northern division of Manley, in the County of Lincoln; with a notice of their antiquities. [With plates.]
000090477	1832	ANNAND, Alexander.	Brief Outline of the existing system for the Government of India; to which is annexed a tabular statement of legislative enactments from 1773 to 1826
000090890	1830	ANNE, Théodore.	Journal de St.-Cloud à Cherbourg, ou récit de ce qui s'est passé à la suite du Roi Charles X., du 26 juillet au 16 août 1830
000090891	1831	ANNE, Théodore.	Mémoires, souvenirs et anecdotes sur l'intérieur du palais de Charles X. et les événeméns de 1815 à 1830
000093031	1837	ANSTER, John	Xeniola. Poems, including translations from Schiller and De la Motte Fouqué
000093061	1830	ANSTEY, Christopher.	new Bath Guide ... With a biographical and topographical preface, and anecdotical annotations by John Britton ... Embellished with engravings [by George Cruikshank and S. Williams]
000093061	1830	ANSTEY, Christopher.	new Bath Guide ... With a biographical and topographical preface, and anecdotical annotations by John Britton ... Embellished with engravings [by George Cruikshank and S. Williams]
000105201	1833	ARCHER, Edward Caulfield.	Tours in Upper India, and in parts of the Himalaya Mountains, with accounts of the courts of the native princes, etc
000105201	1833	ARCHER, Edward Caulfield.	Tours in Upper India, and in parts of the Himalaya Mountains, with accounts of the courts of the native princes, etc
000107989	1834	ARFWEDSON, Carl David.	United States and Canada, in 1832, 1833, and 1834
000107989	1834	ARFWEDSON, Carl David.	United States and Canada, in 1832, 1833, and 1834
000111869	1835	Aristotle.	Aristotelis Ethicorum Nicomacheorum libri decem ... Edidit Car. Lud. Michelet
000112109	1834	Aristotle.	Ἀριστοτελους μετεωρολογικα. Aristotelis Meteorologicorum libri IV. ... Denuo post Bekkerum ... recensuit, novam interpretationem latinam confecit, excerpta ex commentariis Alexandri, Olympiodori et Ioannis Philoponi, suos commentarios adiecit ... indices ... addidit Iulius Ludovicus Ideler
000112109	1834	Aristotle.	Ἀριστοτελους μετεωρολογικα. Aristotelis Meteorologicorum libri IV. ... Denuo post Bekkerum ... recensuit, novam interpretationem latinam confecit, excerpta ex commentariis Alexandri, Olympiodori et Ioannis Philoponi, suos commentarios adiecit ... indices ... addidit Iulius Ludovicus Ideler
000115306	1836	ARMITAGE, John	History of Brazil, from the period of the arrival of the Braganza family in 1808, to the abdication of Don Pedro the First in 1831 ... Forming a cotinuation to Southey's History of that country. [With portraits.]
000122478	1835	ARRILLAGA, Basilio.	Exámen crítico de la Memoria del Ministerio de Justicia y Negocios Eclesiásticos, leida en las Cámaras de la Union el año de 1835, en lo referente al segundo de sus ramos, y respuesta á sus argumentos en favor de la actual existencia del Patronato
000125518	1834	ARUNDELL, Francis Vyvyan Jago.	Discoveries in Asia Minor, including a description of the ruins of several ancient cities, and especially Antioch of Pisidia. [With plates and a map.]
000125518	1834	ARUNDELL, Francis Vyvyan Jago.	Discoveries in Asia Minor, including a description of the ruins of several ancient cities, and especially Antioch of Pisidia. [With plates and a map.]
000127027	1831	ASH, Charles Bowker.	Poetical Works of C. B. Ash
000127459	1830	ASHBURNHAM, John	Narrative by John Ashburnham of his attendance on King Charles the First from Oxford to the Scotch Army, and from Hampton-Court to the Isle of Wight: never before printed. To which is prefixed a vindication of his character and conduct, from the misrepresentations of Lord Clarendon, by his lineal descendant and present representative [i.e. George, Earl of Ashburnham]. [Edited by George, Earl of Ashburnham.]
000127459	1830	ASHBURNHAM, John	Narrative by John Ashburnham of his attendance on King Charles the First from Oxford to the Scotch Army, and from Hampton-Court to the Isle of Wight: never before printed. To which is prefixed a vindication of his character and conduct, from the misrepresentations of Lord Clarendon, by his lineal descendant and present representative [i.e. George, Earl of Ashburnham]. [Edited by George, Earl of Ashburnham.]
000127488	1831	ASHBY DE LA ZOUCH	A Descriptive and Historical Guide to Ashby-de-la-Zouch and the neighbourhood ... With seven engravings
000128010	1837	ASHER, Adolph.	Asher's Picture of Berlin and its Environs; containing a copious account of every object worthy of inspection in the Metropolis of Prussia, in Charlottenburg and Potsdam. To which is added a list of German classic authors and of their preeminent works
000129353	1831	ASHWORTH, Percy.	Suttees: a prize poem recited in the Theatre, Oxford, etc
000131442	1831	POTE, B. E.	Assassins of the Paradise, an Oriental tale, in four cantos. By the author of Abbassah [i.e. B. E. Pote]
000133978	1836	ATHANASI, Giovanni d'.	A Brief Account of the Researches and Discoveries in Upper Egypt, made under the direction of Henry Salt, Esq. ... To which is added, a detailed catalogue of Mr. Salt's collection of Egyptian antiquities, illustrated with twelve engravings ... and an enumeration of those articles purchased for the British Museum
000135522	1833	ATKINSON, A.	Ireland in the Nineteenth Century, and seventh of England's dominion; enriched with copious descriptions of the resources of the soil, and seats and scenery of the North West district
000141476	1835	AUGET DE SAINT-SYLVAIN, Louis Xavier	Career of Don Carlos, since the death of Ferdinand the Seventh: being a chapter in the history of Charles the Fifth
000143038	1835	AULDJO, John.	Journal of a Visit to Constantinople, and some of the Greek Islands, in the spring and summer of 1833. [With plates, etched by George Cruikshank.]
000143040	1830	AULDJO, John.	[Narrative of an Ascent to the Summit of Mont Blanc, on the 8th and 9th August, 1827. [With plates.]]
000143042	1832	AULDJO, John.	Sketches of Vesuvius, with short accounts of its principal eruptions, etc. [With plates.]
000143043	1833	AULDJO, John.	[Sketches of Vesuvius, with short accounts of its principal eruptions, etc. [With plates.]]
000143044	1832	AULDJO, John.	[Sketches of Vesuvius.] Vues de Vésuve avec un précis de ses éruptions principales, depuis le commencement de l'ère chrétienne jusqu'à nos jours. [With engraved plates, including a map.]
000147312	1829	Australia	Picture of Australia: exhibiting New Holland, Van Diemen's Land, and all the Settlements, from the first at Sydney to the last at the Swan River. [By Robert Mudie. With a map.]
000149096	1836	Austria	Der Kaiserstaat Oesterreich, unter der Regierung Kaisers Franz I. und der Staatsverwaltung des Fürsten Metternich, etc
000149236	1837	Austria	Austria and the Austrians. [by Wenzel Blumenbach.]
000150519	1837	AVDALEANC', Yôhannes.	Census of the Armenian Population of the City of Calcutta
000157371	1836	B., E. L.	Duchess de la Vallière. A play in five acts. By the author of “Eugene Aram,” etc. [The preface signed: E. L. B., i.e. Edward G. E. L. Bulwer, afterwards Bulwer-Lytton.]
000157377	1838	B., E. L.	Lady of Lyons ... By the author of “Eugene Aram” ... Fifth edition. [The preface signed: E. L. B., i.e. Edward G. E. L. Bulwer, afterwards Bulwer Lytton.]
000157385	1831	B., E. L.	Siamese Twins. A satirical tale of the times. With other poems. By the author of “Pelham,” &amp;c. &amp;c. [The dedication signed: E. L. B., i.e. Edward G. E. L. Bulwer, afterwards Bulwer-Lytton. With plates.]
000157754	1836	B., G. H.	An Offering to the Muses, worthy of being “a burnt offering.” By G. H. B. [i.e. G. H. Budd.]
000159457	1837	B., T. W.	White Lady. A legend of Artagh. [Signed: T. W. B., i.e. T. W. Beaumont.] Ms. notes
000160285	1834	Babbage, Charles	Abstract of a Paper entitled, Observations on the Temple of Serapis at Pozzuoli; with remarks on certain causes which may produce geological cycles of great extent, etc
000163222	1838	BACK, George	Narrative of an Expedition in H.M.S. Terror, undertaken with a view to geographical discovery on the Arctic shores, in the years 1836-7 ... Illustrated by a map and plates
000163223	1836	BACK, George	Narrative of the Arctic Land Expedition to the mouth of the Great Fish River, and along the shores of the Arctic Ocean, in the years 1833, 1834, and 1835 ... Illustrated by a map and plates
000163224	1836	BACK, George	Narrative of the Arctic Land Expedition to the Mouth of the Great Fish River, and along the shores of the Arctic Ocean, etc
000164627	1838	BACON, John Francis.	Six Years in Biscay: comprising a personal narrative of the sieges of Bilbao in June 1835, and Oct. to Dec. 1836. and of the principal events which occurred in that city and the Basque provinces, during the years 1830 to 1837. [With plates and a map.]
000164914	1837	BACON, Thomas	First Impressions and Studies from Nature in Hindostan; embracing an outline of the voyage to Calcutta, and five years' residence in Bengal and the Doáb from MDCCCXXXI to MDCCCXXXVI. [With plates.]
000165366	1835	BADCOCK, Lovell.	Rough Leaves from a Journal kept in Spain and Portugal, during the years 1832, 1833, &amp; 1834
000168878	1834	BAGGIOLINI, Cristoforo.	Illustrazione dell pergamene e dei codici antichi esistenti nell' Archivio Civico di Vercelli. pt. 1
000170590	1834	BAIKIE, Robert	Observations on the Neilgherries, including an account of their topography, climate, soil &amp; productions, and of the effects of the climate on the European constitution: ... Edited by W. H. Smoult. [With plates and maps.]
000172367	1836	Baillie, Joanna	Dramas
000172367	1836	Baillie, Joanna	Dramas
000172367	1836	Baillie, Joanna	Dramas
000173479	1836	BAINES, Edward	History of the County Palatine and Duchy of Lancaster ... The biographical department by W. R. Whatton, Esq. (History of the cotton manufacture [by Edward Baines Jun.]) [With plates.]
000173479	1836	BAINES, Edward	History of the County Palatine and Duchy of Lancaster ... The biographical department by W. R. Whatton, Esq. (History of the cotton manufacture [by Edward Baines Jun.]) [With plates.]
000173479	1836	BAINES, Edward	History of the County Palatine and Duchy of Lancaster ... The biographical department by W. R. Whatton, Esq. (History of the cotton manufacture [by Edward Baines Jun.]) [With plates.]
000173479	1836	BAINES, Edward	History of the County Palatine and Duchy of Lancaster ... The biographical department by W. R. Whatton, Esq. (History of the cotton manufacture [by Edward Baines Jun.]) [With plates.]
000178635	1833	BALBI, Adriano.	[Balance politique du globe.] Bilancia politica del globo, ossia quadro geografico-statistico della terra conforme alle ultime politiche transazioni e più recenti scoperte, etc
000180827	1835	BALDWIN, Thomas	Narrative of the Massacre, by the Savages, of the wife and children of Thomas Baldwin, etc
000181884	1835	BALIŃSKI, Michał.	Opisanie statystyezne miasta Wilna
000183394	1830	BALL, William	Creation. A poem
000185588	1830	BALMANNO, Mary.	Poems
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000188854	1834	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]
000191380	1834	BANNERMAN, Thomas.	An Inquiry into the Rights of the Guildry of Aberdeen
000194186	1835	BERNARD, Joseph	A Voyage to Barbary, for the Redemption of Captives; performed, in 1720, by the Mathurin-Trinitarian Fathers, Fran, Comelin, Philemon de la Motte, and Jos. Bernard. Now first Englished [by J. Morgan] from the French original [of P. de La Motte]. With lists of ... slaves ransomed ... from Mequeniz: also very exact draughts of that place, Alcasar, Oran, and its neighbourhood, with maps, etc
000194519	1830	BARBÉ-MARBOIS, François de	History of Louisiana, particularly of the cession of that colony to the United States of America ... Translated ... by an American citizen [i.e. William B. Lawrence]
000194793	1837	BARBER, John Warner.	Connecticut Historical Collections, containing a general collection of interesting facts ... relating to the history and antiquities of every town in Connecticut, with geographical descriptions ... Second edition. [With plates.]
000194793	1837	BARBER, John Warner.	Connecticut Historical Collections, containing a general collection of interesting facts ... relating to the history and antiquities of every town in Connecticut, with geographical descriptions ... Second edition. [With plates.]
000201518	1836	BARKER, Joseph	Interesting Narrative ... of the Sufferings of Mr. Joseph Barker and his wife Martha, who were taken by a scouting party of British and Indians ... in the year 1777
000203579	1838	BARNARD, Daniel Dewey.	Speeches and Reports in the Assembly of New York at the annual session of 1838. [The editor's preface signed: J. B. V. S.]
000204469	1838	BARNES, Charlotte Mary Sanford.	Night of the Coronation: written on reading the account of the coronation of Victoria I. [A poem.]
000209731	1838	BARRETT, John Casebow.	Claims of God, as the Father and Guide of Youth, considered and enforced. A sermon ... Second edition
000210806	1833	BARRINGTON, Jonah	Historic Memoirs of Ireland; comprising secret records of the National Convention, the Rebellion, and the Union; with delineations of the principal characters connected with these translations, etc. [With portraits and facsimiles.]
000210806	1833	BARRINGTON, Jonah	Historic Memoirs of Ireland; comprising secret records of the National Convention, the Rebellion, and the Union; with delineations of the principal characters connected with these translations, etc. [With portraits and facsimiles.]
000210807	1833	BARRINGTON, Jonah	[Historic Memoirs of Ireland; comprising secret records of the National Convention, the Rebellion, and the Union; with delineations of the principal characters connected with these translations, etc. [With portraits and facsimiles.]]
000210807	1833	BARRINGTON, Jonah	[Historic Memoirs of Ireland; comprising secret records of the National Convention, the Rebellion, and the Union; with delineations of the principal characters connected with these translations, etc. [With portraits and facsimiles.]]
000210813	1833	BARRINGTON, Jonah	Rise and Fall of the Irish Nation. [With portraits.]
000212063	1835	BARROW, John	A Visit to Iceland by way of Tronyem, in the summer of 1834
000212676	1831	BARRY, Henry	Cæsar and the Britons
000212829	1836	BARRY, Martin.	[Ascent to the Summit of Mont Blanc, 16th-18th of ... Septr, 1834. Ms. note.]
000213553	1834	BARTELS, Adolphe.	Les Flandres et la Révolution belge
000224703	1833	BATES, John	A Serio-Comic, Anti-Cholera Poem, etc
000226297	1832	BATTAGIA, Michele.	Cenni storici e statistici sopra l'isola della Giudecca
000228251	1836	BAUDISSIN, Wolf Heinrich Friedrich Carl von	Ben Jonson und seine Schule dargestellt in einer Auswahl von Lustspielen und Tragödien, übersetzt und erläutert durch W. Grafen von Baudissin ... Mit zwei Kupfertafeln
000228251	1836	BAUDISSIN, Wolf Heinrich Friedrich Carl von	Ben Jonson und seine Schule dargestellt in einer Auswahl von Lustspielen und Tragödien, übersetzt und erläutert durch W. Grafen von Baudissin ... Mit zwei Kupfertafeln
000229365	1836	BAUER, Ludwig Amandus.	Allgemeine Weltgeschichte für alle Stände, mit besonderer Rücksicht auf die Geschichte der Religionen, etc
000229365	1836	BAUER, Ludwig Amandus.	Allgemeine Weltgeschichte für alle Stände, mit besonderer Rücksicht auf die Geschichte der Religionen, etc
000229365	1836	BAUER, Ludwig Amandus.	Allgemeine Weltgeschichte für alle Stände, mit besonderer Rücksicht auf die Geschichte der Religionen, etc
000231627	1834	BAUR, Fid.	Geschichte der Hohenzollernschen Staaten Hechingen und Sigmaringen, etc
000234050	1831	BAXTER, Robert.	Layman's Appeal for the Church; with animadversions on Mr. Beverley's Letter to the Archbishop of York and Tombs of the Prophets
000235213	1830	BAYLEY, Frederick William Naylor.	Four Years' Residence in the West Indies. [With plates.]
000235247	1838	BAYLEY, Henry Vincent	Dorjé-Ling. [A description of its merits as a health resort.]
000235934	1829	BAYLY, Nathaniel Thomas Haynes.	Fifty Lyrical Ballads
000236915	1834	BAZILI, Konstantin Mikhailovich.	Архипелагъ и Греція въ 1830 и 1831 годахъ. (Часть II. Съ приложеніемъ двухъ портретовъ и двухъ видовъ.)
000238497	1832	BEAMISH, North Ludlow.	History of the King's German Legion. [With plates.]
000238497	1832	BEAMISH, North Ludlow.	History of the King's German Legion. [With plates.]
000240052	1831	BEATTIE, William	Journal of a Residence in Germany, written during a professional attendance on Their Royal Highnesses the Duke &amp; Duchess of Clarence ... during their visits ... 1822, 1825, &amp; 1826. [With plates and a map.]
000240058	1836	BEATTIE, William	Switzerland. Illustrated in a series of views taken expressly for this work by W. H. Bartlett. [With a map.]
000240058	1836	BEATTIE, William	Switzerland. Illustrated in a series of views taken expressly for this work by W. H. Bartlett. [With a map.]
000243786	1837	BECHER, Siegfried	Handelsgeographie zum Gebrauche für Kaufleute, Fabrikanten, etc
000244283	1838	BECK, August	Handbuch der englischen Literatur ... Prosa (Poesie)
000244283	1838	BECK, August	Handbuch der englischen Literatur ... Prosa (Poesie)
000244592	1836	Beck, Heinrich Christian.	Chronik der Stadt Schweinfurt
000246176	1838	BECKET, Andrew.	Dramatic and Prose Miscellanies. Edited by William Beattie ... A new edition
000246176	1838	BECKET, Andrew.	Dramatic and Prose Miscellanies. Edited by William Beattie ... A new edition
000246476	1834	Beckford, William	Italy, with sketches of Spain and Portugal. (Vathek: an Arabian tale ... With notes, critical and explanatory.)
000247177	1835	BÉCOURT, Ch. L. de.	La Belgique et la Révolution de Juillet
000252668	1829	BEHRENS, H. L.	Topographie und Statistik von Lübeck und dem mit Hamburg gemeinschaftlichen Amte Bergedorf ... Unter Mitwirkung mehrerer Gelehrten herausgegeben von H. L. und C. G. Behrens. (Tl. 2. Herausgegeben von C. G. Behrens.)
000253063	1830	BEIJERMAN, Hugo.	Over het schrijven van de geschiedenis der Nederlanden
000253731	1837	BEKE, Charles Tilstone.	Additional Remarks on the former Extent of the Persian Gulf, and on the Distinction between Babel and Babylon. (From the London and Edinburgh Philosophical Magazine.)
000253762	1836	BEKE, Charles Tilstone.	On the Former Extent of the Persian Gulf, and on the Non-identity of Babylon and Babel; in reply to Mr. Carter. (From the London and Edinburgh Philosophical Magazine.)
000253762	1836	BEKE, Charles Tilstone.	On the Former Extent of the Persian Gulf, and on the Non-identity of Babylon and Babel; in reply to Mr. Carter. (From the London and Edinburgh Philosophical Magazine.)
000253765	1835	BEKE, Charles Tilstone.	On the Geological Evidence of the Advance of the Land at the Head of the Persian Gulf. (From the London and Edinburgh Philosophical Magazine.)
000253765	1835	BEKE, Charles Tilstone.	On the Geological Evidence of the Advance of the Land at the Head of the Persian Gulf. (From the London and Edinburgh Philosophical Magazine.)
000253766	1835	BEKE, Charles Tilstone.	On the Historical Evidence of the Advance of the Land upon the Sea, at the Head of the Persian Gulf; with ... remarks on the Gopher-wood of Scripture: in reply to Mr. Carter. [Extracted from the London and Edinburgh Philosophical Magazine.]
000256005	1838	BELGIUM	Rapport à Monsieur le Ministre de l'Intérieur et des Affaires Étrangères sur les archives générales du Royaume; par M. Gachard. Extrait du Moniteur belge, etc
000256007	1836	BELGIUM	Rapport à M. le Ministre de l'Intérieur sur les archives de la Chambre des comptes de Flandre, à Lille, et sur les travaux à y exécuter dans l'intérêt de l'histoire de la Belgique; par M. Gachard
