id	year	author	title	tags	link
000018506	1876	ADDISON, Julia.	Isabel St. Clair, a romance of the 17th century
000019199	1872	ADELINE, pseud. [i.e. Jane Sergeant.]	Annesley Court; or, Isabel Grant's story. By Adeline, etc
000021119	1874	EDWARDS, Mary Ellen.	Lays of Modern Oxford, by Adon. Illustrated by M. E. Edwards, F. Lockwood, and the author
000023565	1877	Aeschylus.	Prometheus the Fire-giver. An attempted restoration of the lost first part of the Prometheian Trilogy of Æschylus. [By William Cox Bennett.]
000024684	1874	AFFRE, Henri.	Lettres sur l'histoire de Rodez
000024906	1874	AFRICA	In Search of a Grandfather. A Professor's adventures in Africa. Illustrated by the author
000024909	1876	AFRICA	Land of the Lion; or, Adventures among the wild animals of Africa. With ... illustrations
000027783	1875	AFRICA, South	History of Southern &amp; Central Africa: its topography, geography, natural productions, etc. [With illustrations.]
000028784	1869	Agassiz, Louis	Voyage au Brésil, traduit de l'anglais ... par F. Vogeli. Ouvrage illustré, etc
000028876	1875	CRANE, Walter.	[Agatha's Husband. A novel. By the author of “Olive,” etc. [i.e. D. M. Mulock, afterwards Craik.]]
000029285	1876	MEDINA-POMAR, de	Through the Ages. A psychological romance. By the author of “The Honeymoon” [i.e. the Duke de Medina Pomar]
000029285	1876	MEDINA-POMAR, de	Through the Ages. A psychological romance. By the author of “The Honeymoon” [i.e. the Duke de Medina Pomar]
000029285	1876	MEDINA-POMAR, de	Through the Ages. A psychological romance. By the author of “The Honeymoon” [i.e. the Duke de Medina Pomar]
000032512	1871	AḢMAD ḢASAN, Ḣāfiz̤	Pilgrimage to the Caaba and Charing Cross. [With a portrait.]
000032791	1869	AHN, F. H.	Class-Book of English Poetry and Prose, comprising select specimens of ... poets and prose writers ... With biographical notices, explanatory notes, etc
000033378	1872	AÏDÉ, Hamilton.	Morals and Mysteries
000033380	1875	AÏDÉ, Hamilton.	A Nine Days' Wonder. A novelette
000034463	1872	AINSLEIGH, Robert.	Robert Ainsleigh. By the author of 'Lady Audley's Secret,' etc. [i.e. Mary E. Braddon]
000034463	1872	AINSLEIGH, Robert.	Robert Ainsleigh. By the author of 'Lady Audley's Secret,' etc. [i.e. Mary E. Braddon]
000034463	1872	AINSLEIGH, Robert.	Robert Ainsleigh. By the author of 'Lady Audley's Secret,' etc. [i.e. Mary E. Braddon]
000034793	1872	AINSWORTH, William Francis.	Wanderings in every Clime; or, voyages, travels, and adventures all round the world ... A sequel to “The Earth delineated with pen and pencil” ... With ... illustrations, etc
000034800	1875	Ainsworth, William Harrison	[Auriol; or, the Elixir of life. [With “The Old London Merchant” and “A Night's Adventure in Rome.”]]
000034805	1878	Ainsworth, William Harrison	Beatrice Tyldesley
000034805	1878	Ainsworth, William Harrison	Beatrice Tyldesley
000034805	1878	Ainsworth, William Harrison	Beatrice Tyldesley
000034810	1872	Ainsworth, William Harrison	Boscobel; or, the Royal Oak. A tale of the year 1651 ... Illustrated by J. H. Rimbault
000034810	1872	Ainsworth, William Harrison	Boscobel; or, the Royal Oak. A tale of the year 1651 ... Illustrated by J. H. Rimbault
000034810	1872	Ainsworth, William Harrison	Boscobel; or, the Royal Oak. A tale of the year 1651 ... Illustrated by J. H. Rimbault
000034811	1874	Ainsworth, William Harrison	[Boscobel; or, the Royal Oak. A tale of the year 1651 ... Illustrated by J. H. Rimbault.]
000034821	1876	Ainsworth, William Harrison	Chetwynd Calverley. A tale
000034821	1876	Ainsworth, William Harrison	Chetwynd Calverley. A tale
000034821	1876	Ainsworth, William Harrison	Chetwynd Calverley. A tale
000034847	1877	Ainsworth, William Harrison	Fall of Somerset
000034847	1877	Ainsworth, William Harrison	Fall of Somerset
000034847	1877	Ainsworth, William Harrison	Fall of Somerset
000034852	1874	Ainsworth, William Harrison	[The Flitch of Bacon: or, the Custom of Dunmow. A tale of English home. With illustrations by John Gilbert.]
000034857	1875	Ainsworth, William Harrison	Goldsmith's Wife. A tale
000034857	1875	Ainsworth, William Harrison	Goldsmith's Wife. A tale
000034857	1875	Ainsworth, William Harrison	Goldsmith's Wife. A tale
000034858	1873	Ainsworth, William Harrison	Good Old Times: the story of the Manchester Rebels of '45, etc
000034858	1873	Ainsworth, William Harrison	Good Old Times: the story of the Manchester Rebels of '45, etc
000034858	1873	Ainsworth, William Harrison	Good Old Times: the story of the Manchester Rebels of '45, etc
000034872	1870	Ainsworth, William Harrison	Hilary St. Ives. A novel
000034872	1870	Ainsworth, William Harrison	Hilary St. Ives. A novel
000034872	1870	Ainsworth, William Harrison	Hilary St. Ives. A novel
000034907	1876	Ainsworth, William Harrison	Leaguer of Lathom. A tale of the Civil War in Lancashire
000034907	1876	Ainsworth, William Harrison	Leaguer of Lathom. A tale of the Civil War in Lancashire
000034907	1876	Ainsworth, William Harrison	Leaguer of Lathom. A tale of the Civil War in Lancashire
000034913	1874	Ainsworth, William Harrison	Merry England: or, Nobles and Serfs
000034913	1874	Ainsworth, William Harrison	Merry England: or, Nobles and Serfs
000034913	1874	Ainsworth, William Harrison	Merry England: or, Nobles and Serfs
000034959	1875	Ainsworth, William Harrison	Preston Fight; or, the Insurrection of 1715. A tale
000034959	1875	Ainsworth, William Harrison	Preston Fight; or, the Insurrection of 1715. A tale
000034959	1875	Ainsworth, William Harrison	Preston Fight; or, the Insurrection of 1715. A tale
000035451	1878	AITCH, Elinor.	Cheer or Kill. A novel
000035451	1878	AITCH, Elinor.	Cheer or Kill. A novel
000035451	1878	AITCH, Elinor.	Cheer or Kill. A novel
000036231	1878	PLIMSOLL, Samuel.	Plimsoll's England. A satire. By Ajax. [In verse.]
000036602	1869	ÅKERBLOM, Leonard.	Sjöfarten på Brasilien. Vägledning i Brasilianska hamnar för de förenade rikenas fartygsbefälhafvare
000037520	1878	ALABAMA, State of	Hill Country of Alabama, U.S.A.; or, the Land of rest. [A pamphlet published for the English Committee of holders of Alabama Eight per Cent Gold State Bonds of 1870. With a map of the Alabama Great Southern Railroad.]
000038106	1874	ALARCÓN, Pedro Antonio de.	La Alpujarra, sesenta leguas á caballo precedidas de seis en diligencia
000041886	1871	ALBRAND, Fanny.	Relation de mon voyage en Italie, etc
000042904	1873	CORNISH, Blanche Warre.	Alcestis. [A novel. By Blanche Warre Cornish.]
000042904	1873	CORNISH, Blanche Warre.	Alcestis. [A novel. By Blanche Warre Cornish.]
000045172	1875	ALDRICH, M. Almy.	History of the United States Marine Corps ... From official reports and other documents, compiled by Captain R. S. Collum
000045497	1876	ALDUS, Don.	Coolie Traffic and Kidnapping
000046434	1877	ALEMANN, I.	Bilder aus der argentinischen Republik
000047805	1876	Alexander	Her Dearest Foe. A novel
000047805	1876	Alexander	Her Dearest Foe. A novel
000047805	1876	Alexander	Her Dearest Foe. A novel
000047806	1877	Alexander	[Her Dearest Foe. A novel.]
000047808	1877	ALEXANDER	Heritage of Langdale. A novel
000047808	1877	ALEXANDER	Heritage of Langdale. A novel
000047808	1877	ALEXANDER	Heritage of Langdale. A novel
000047809	1877	ALEXANDER	[The Heritage of Langdale. A novel.]
000047836	1873	ALEXANDER	Wooing O't. A novel
000047836	1873	ALEXANDER	Wooing O't. A novel
000047836	1873	ALEXANDER	Wooing O't. A novel
000047837	1874	ALEXANDER	[The Wooing O't. A novel.]
000048371	1873	Alexander, James Edward	Bush Fighting. Illustrated by remarkable actions and incidents of the Maori War in New Zealand ... With a map, plans, and woodcuts
000049724	1872	TUCKER, William W.	His Imperial Highness the Grand Duke Alexis in the United States of America during the winter of 1871-72. [By William W. Tucker. With a portrait.]
000050293	1872	ALFONZO, Luis Gerónimo.	Breve Análisis del pasado de Venezuela
000050335	1878	ALFORD, Elizabeth Mary.	Fair Maid of Taunton. A tale of the siege
000050408	1870	ALFORD, Henry	Riviera: pen and pencil sketches from Cannes to Genoa ... With ... chromo-lithographic illustrations ... from drawings by the author
000050410	1875	ALFORD, Henry	School of the Heart, and other poems
000050525	1871	Alfred	Alfred the Great, and other stories from history ... Illustrated, etc
000050624	1872	ALGAR, Frederic.	Diamond Fields: with notes on the Cape Colony and Natal. [With a map.]
000050627	1870	ALGAR, Frederic.	[A Hand-Book to Auckland, New Zealand.]
000050629	1869	ALGAR, Frederic.	[A Hand-Book to Canada, the new dominion. [With a map.]]
000050632	1871	ALGAR, Frederic.	[Handbook to Canterbury, New Zealand. With map.]
000050635	1871	ALGAR, Frederic.	[Handbook to Nelson and Marlborough, New Zealand. With map.]
000050637	1870	ALGAR, Frederic.	[A Hand-Book to Otago &amp; Southland.]
000050641	1870	ALGAR, Frederic.	[A Handbook to the Colony of New South Wales. [With a map.]]
000050643	1869	ALGAR, Frederic.	[A Hand-Book to the Colony of Queensland ... Fourth edition.]
000050644	1871	ALGAR, Frederic.	[A Hand-Book to the Colony of Queensland ... Fourth edition.]
000050647	1870	ALGAR, Frederic.	[A Handbook to the Colony of South Australia. [With a map.]]
000050652	1869	ALGAR, Frederic.	[A Handbook to the Colony of Victoria, Australia. [With a map.]]
000050655	1869	ALGAR, Frederic.	Hand-Book to Wellington, New Zealand.]
000050656	1871	ALGAR, Frederic.	[A Hand-Book to Wellington, New Zealand.]
000050657	1869	ALGAR, Frederic.	A Hand-Book to Western Australia
000052772	1877	GRIFFEN, Annie M.	All Wrong. A leaf from a drama. [A tale. By Annie M. Griffen.]
000053231	1874	ALLAN, Francis	Geschiedenis en beschrijving van Haarlem, van de vroegste tijden tot op onze dagen, door F. Allan, onder medewerking van ... C. Ekama ... A. J. Enschedé .... H. Gerlings ... en C. J. Gonnet
000053231	1874	ALLAN, Francis	Geschiedenis en beschrijving van Haarlem, van de vroegste tijden tot op onze dagen, door F. Allan, onder medewerking van ... C. Ekama ... A. J. Enschedé .... H. Gerlings ... en C. J. Gonnet
000053231	1874	ALLAN, Francis	Geschiedenis en beschrijving van Haarlem, van de vroegste tijden tot op onze dagen, door F. Allan, onder medewerking van ... C. Ekama ... A. J. Enschedé .... H. Gerlings ... en C. J. Gonnet
000053231	1874	ALLAN, Francis	Geschiedenis en beschrijving van Haarlem, van de vroegste tijden tot op onze dagen, door F. Allan, onder medewerking van ... C. Ekama ... A. J. Enschedé .... H. Gerlings ... en C. J. Gonnet
000053556	1876	ALLAN, Oswald.	Worthy a Crown?
000053556	1876	ALLAN, Oswald.	Worthy a Crown?
000053905	1877	ALLARDYCE, Alexander	City of Sunshine. A novel
000053905	1877	ALLARDYCE, Alexander	City of Sunshine. A novel
000053905	1877	ALLARDYCE, Alexander	City of Sunshine. A novel
000054214	1877	ALLDRIDGE, Lizzie.	By Love and Law. The story of an honourable woman
000054214	1877	ALLDRIDGE, Lizzie.	By Love and Law. The story of an honourable woman
000054214	1877	ALLDRIDGE, Lizzie.	By Love and Law. The story of an honourable woman
000054811	1873	ALLEN, Carl Ferdinand.	Breve fra danske Krigsmænd, skrevne til Hjemmet under Felttogene 1848, 1849, 1850. Samlede af C. F. Allen. Udgivne af Chr. Bruun
000054818	1870	ALLEN, Carl Ferdinand.	forbedret
000054819	1878	ALLEN, Carl Ferdinand.	Histoire de Danemark depuis les temps les plus reculés jusqu'à nos jours, avec une bibliographie et des tables généalogiques ... Ouvrage ... traduit d'après la septième édition danoise par E. Beauvois. Complété pour les neuf dernières années du règne de Frédéric VII
000056420	1875	ALLEN, M.	A Name's Worth. A novel
000056420	1875	ALLEN, M.	A Name's Worth. A novel
000056429	1874	ALLEN, Marcus.	Gold Coast; or, a cruise in West African waters, etc
000056653	1876	ALLEN, Phoebe.	Gilmory: a novel
000056653	1876	ALLEN, Phoebe.	Gilmory: a novel
000056653	1876	ALLEN, Phoebe.	Gilmory: a novel
000056728	1869	ALLEN, Richard	Letters from Egypt, Syria, and Greece ... Reprinted from the General Advertiser
000056737	1874	ALLEN, Richard	A Souvenir of Newstead Abbey ... Illustrated
000056757	1871	ALLEN, Richard Lamb.	Last Letters of R. L. Allen. [With a memoir of the author signed: S. O. A., i.e. S. O. Allen.]
000056951	1876	ALLEN, Thomas	Address ... on the History ... and Present Condition of Missouri, etc
000058794	1869	ALLMERS, Hermann.	Römische Schlendertage ... Mit einem Titelbild in Holzschnitt nach einer Zeichnung des Verfassers
000058820	1873	ALLNATT, William.	Rambles in the Neighbourhood of Wallingford: also some account relative to its ancient, mediæval and modern conditions
000060249	1877	ALMEIDA COELHO, Manoel Joaquim d'.	Memoria historica da Provincia de Santa Catharina
000060280	1877	ALMEIDA E MELLO, Americo Braziliense de.	Lições de Historia Patria ... publicadas por J. M. Lisboa. 2a edição
000061724	1869	ALPHEN, Daniel Frans van.	Reisverhalen en indrukken uit Ierland, 't noorden van Wallis enz. Een dagboek, etc
000062493	1869	Alsop, George	Character of the Province of Maryland, etc. [With a portrait and a map.]]
000062633	1870	ALSTON, Edward Graham.	A Hand-Book to British Columbia and Vancouver Island ... Edition for 1870. With map
000063032	1873	ALTAVILLA, Raffaele.	Il Regno d'Italia. Dizionario geografico-storico-statistico, etc
000063229	1877	SIDEY, James Archibald.	'Alter Ejusdem': being another instalment of lilts and lyrics. By the author of 'Mistura curiosa' [i.e. J. A. Sidey]. With ... pen and ink sketches and occasional music
000066840	1874	AMANTE, Bruto.	La Rivoluzione francese e l'ultimo de' pretesi Luigi XVII [i.e. A. J. M. Alday]. Studio storico critico
000067701	1874	CHEVALIER, Casimir.	Inventaire analytique des archives communales d'Amboise, 1421-1789. Suivi de documents inédits relatifs à l'histoire de la ville. Par M. l'abbé C. Chevalier
000068353	1875	AMBROSIO, Francesco de.	Memorie storiche della città di Sansevero in Capitanata
000069030	1878	AMERICA	Itinerant Observations in America. Reprinted from the London Magazine 1745-6
000069179	1873	AMERICA, North	Notes on the Geography of North America, physical and political ... With coloured physical map
000070845	1878	AMICIS, Edmondo de.	Constantinople ... Translated ... by Caroline Tilton
000072090	1874	AMNEMA, pseud.	Trials and Travels of a Dominie, at home and abroad. By Amnema
000072536	1877	AMORY, Thomas Coffin.	Transfer of Erin: or the Acquisition of Ireland by England
000072784	1874	AMPELAS, Timoleon D.	Ἱστορια της νησου Συρου ἀπο των ἀρχαιοτατων χρονων μεχρι των καθ' ἡμας, etc
000074424	1870	AMUNÁTEGUI REYES, Miguel Luis	Los Precursores de la Independencia de Chile
000076248	1874	ANCKETILL, William Robert.	Adventures of Mick Callighin, M.P., a story of Home Rule; and The De Burghos, a romance ... With illustrations
000076513	1877	ANDEL, Adrian van.	Reis door Rusland, Galicie, Hongarije en Bohemen. Met platen
000077497	1871	Andersen, H. C. (Hans Christian)	Pictures of Travel. In Sweden, among the Hartz Mountains, and in Switzerland, with a visit at Charles Dickens's house, etc. [A translation of “I Sverrig,” “Skyggebilleder af en Reise til Harzen,” and part of “Reiseskizzer.”]
000078073	1873	ANDERSON, Alexander	Song of Labour, and other poems
000078080	1876	ANDERSON, Alexander Caulfield.	Notes on North-Western America
000078084	1877	ANDERSON, Alexander D.	Silver Country, or the Great Southwest. A review of the mineral and other wealth, the attractions and material development of the former kingdom of New Spain, comprising Mexico and the Mexican cessions to the United States in 1848 and 1853
000078580	1877	ANDERSON, Edward Lowell.	Six Weeks in Norway
000079249	1876	ANDERSON, John	Mandalay to Momien: a narrative of the two Expeditions to Western China of 1868 and 1875, under Colonel E. B. Sladen and Colonel H. Browne ... With maps and illustrations
000079250	1871	ANDERSON, John	A Report on the Expedition to Western Yunan viâ Bhamô. [With maps.]
000079284	1874	ANDERSON, John Corbet.	Croydon: Pre-historic &amp; Roman. (Saxon Croydon.-Croydon Old Church: Parish Register; and the Whitgift Charity.-The Archiepiscopal Palace at Croydon.)
000079284	1874	ANDERSON, John Corbet.	Croydon: Pre-historic &amp; Roman. (Saxon Croydon.-Croydon Old Church: Parish Register; and the Whitgift Charity.-The Archiepiscopal Palace at Croydon.)
000079284	1874	ANDERSON, John Corbet.	Croydon: Pre-historic &amp; Roman. (Saxon Croydon.-Croydon Old Church: Parish Register; and the Whitgift Charity.-The Archiepiscopal Palace at Croydon.)
000079284	1874	ANDERSON, John Corbet.	Croydon: Pre-historic &amp; Roman. (Saxon Croydon.-Croydon Old Church: Parish Register; and the Whitgift Charity.-The Archiepiscopal Palace at Croydon.)
000080018	1874	ANDERSON, Rasmus Björn.	America not discovered by Columbus. A historical sketch of the discovery of America by the Norsemen in the tenth century ... With an appendix on the ... value of the Scandinavian languages
000080911	1875	ANDERSSON, Carl Johan.	Notes of Travel in South Africa. Edited by G. Lloyd. [With a portrait.]
000082068	1878	ANDRÉ, George Guillinane.	Rock Blasting. A practical treatise, etc
000082972	1878	ANDREE, Richard.	Ethnographische Parallelen und Vergleiche ... Mit ... Tafeln, etc. (Neue Folge.)
000082972	1878	ANDREE, Richard.	Ethnographische Parallelen und Vergleiche ... Mit ... Tafeln, etc. (Neue Folge.)
000083273	1870	ANDREEV, V. V.	Представители власти въ Россіи послѣ Петра I
000084205	1875	ANDREW, Thomas	Geological and Archæological Papers
000084232	1878	ANDREW, William Patrick	India and her Neighbours ... With maps and appendix
000084897	1877	ANDREWS, Israel Ward.	Washington County, and the early settlement of Ohio, etc
000085367	1878	ANDREWS, William	An Historical Account of the Beverley Sanctuary
000085368	1877	ANDREWS, William	History of the Dunmow Flitch of Bacon Custom ... Poems by W. H. Ainsworth [and others] ... Historical notices of ceremonies similar to that of Dunmow
000087206	1874	ANGELL, Charles Frederick.	Some Account of the Parish Church of St. Mary's, at Town Sutton, or Sutton Valence in the County of Kent
000087206	1874	ANGELL, Charles Frederick.	Some Account of the Parish Church of St. Mary's, at Town Sutton, or Sutton Valence in the County of Kent
000090417	1870	DASENT, George Webbe	Annals of an Eventful Life. [By Sir George W. Dasent.]
000090417	1870	DASENT, George Webbe	Annals of an Eventful Life. [By Sir George W. Dasent.]
000090417	1870	DASENT, George Webbe	Annals of an Eventful Life. [By Sir George W. Dasent.]
000090432	1874	BLAIR, Andrew	Annals of the Twenty-ninth Century; or, the Autobiography of the Tenth President of the World Republic. [By Andrew Blair.]
000090432	1874	BLAIR, Andrew	Annals of the Twenty-ninth Century; or, the Autobiography of the Tenth President of the World Republic. [By Andrew Blair.]
000090432	1874	BLAIR, Andrew	Annals of the Twenty-ninth Century; or, the Autobiography of the Tenth President of the World Republic. [By Andrew Blair.]
000091204	1877	TABOR, afterwards STEPHENSON, Eliza.	Annette. [A novel.] By the author of “St. Olave's,” etc. [i.e. Eliza Tabor, afterwards Stephenson.]
000091204	1877	TABOR, afterwards STEPHENSON, Eliza.	Annette. [A novel.] By the author of “St. Olave's,” etc. [i.e. Eliza Tabor, afterwards Stephenson.]
000093204	1873	ANSTIE, John	Coal Fields of Gloucestershire and Somersetshire, and their resources
000093227	1875	ANSTRUTHER	Sweet Idolatry. [A novel.]
000093589	1871	ANTEROS	Anteros. A novel. By the author of “Guy Livingstone” [i.e. George Alfred Lawrence]
000093589	1871	ANTEROS	Anteros. A novel. By the author of “Guy Livingstone” [i.e. George Alfred Lawrence]
000093589	1871	ANTEROS	Anteros. A novel. By the author of “Guy Livingstone” [i.e. George Alfred Lawrence]
000096269	1876	ANTONOVICH, Vladimir Bonifat'evich.	Изслѣдованіе о гайдамачествѣ по актам 1700-1768 г. Составилъ Владиміръ Антоновичъ. Извлечено изъ III тома 3-й части Архива Юго-Западной Россіи, изданнаго Временного Коммиссіей для разбора древнихъ актовъ
000096274	1878	ANTONOVICH, Vladimir Bonifat'evich.	Очеркъ исторіи Великаго Княжества Литовскаго до половины XV. столѣтія. (Оттискъ изъ Университетскихъ Извѣстій.) вып. 1
000096617	1872	ANTRIM, Joshua.	History of Champaign and Logan Counties, from their first settlement
000099559	1878	APPANOOSE, County of, Iowa	History of Appanoose County, Iowa ... Illustrated
000100288	1872	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100289	1872	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100290	1873	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100291	1874	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100292	1875	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100293	1876	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100294	1877	APPLETON, Daniel	[Appleton's European Guide Book illustrated. Including England, Scotland, and Ireland, France, Belgium, Holland, Northern and Southern Germany, Switzerland, Italy, Spain and Portugal, Russia, Denmark, Norway, and Sweden. Containing ... maps, etc.]
000100299	1876	APPLETON, Daniel	Appletons' Illustrated Hand-Book of American Cities ... With outlines of through routes, and railway maps
000100507	1876	APPLETON, Thomas Gold.	A Nile Journey ... Illustrated by Eugene Benson
000100508	1877	APPLETON, Thomas Gold.	Syrian Sunshine. (A record of six weeks of Syrian travel.)
000100584	1871	APPLEYARD, Charles.	Remorse. A drama, in three acts
000100922	1871	APPUN, Carl Ferdinand.	Unter den Tropen. Wanderungen durch Venezuela, am Orinoco, durch Britisch Guyana und am Amazonenstrome ... 1849-1868 ... Mit ... Illustrationen, etc
000100922	1871	APPUN, Carl Ferdinand.	Unter den Tropen. Wanderungen durch Venezuela, am Orinoco, durch Britisch Guyana und am Amazonenstrome ... 1849-1868 ... Mit ... Illustrationen, etc
000101478	1875	AQUARIUS, pseud.	Battle of the Fly-Laws. [In verse.] By Aquarius
000103877	1877	ARBER, Edward.	An English Garner. Ingatherings from our history and literature
000103877	1877	ARBER, Edward.	An English Garner. Ingatherings from our history and literature
000103877	1877	ARBER, Edward.	An English Garner. Ingatherings from our history and literature
000103877	1877	ARBER, Edward.	An English Garner. Ingatherings from our history and literature
000103877	1877	ARBER, Edward.	An English Garner. Ingatherings from our history and literature
000105428	1878	ARCHER, Thomas	Decisive Events in History ... Illustrated
000105439	1878	ARCHER, Thomas	Pictures and Royal Portraits illustrative of English and Scottish History ... With descriptive ... sketches
000106109	1871	ARCO, Antonio d'.	Cenni sul Palatico nella Provincia di Mantova
000106292	1875	ARCTIC REGIONS	Bidrag till kännedom om de Arktiska Ländernas naturförhållanden, grundade på undersökningar utförda under Svenska expeditioner till polartrakterna
000107010	1877	ARDUESER, Johann.	Hans Ardüser's rätische Chronik. Herausgegeben auf Veranstaltung der bündnerischen naturhistorischen Gesellschaft. Nebst einem historischen Commentar von J. Bott, etc. Erschienen als Beilage zu den Jahresberichten XV-XX der N.G
000113075	1871	ARISTOV, Nikolai Yakovlevich.	Московскія смуты въ правленіе царевны Софіи Алексѣевны. (Примѣчанія.-Приложеніе.) [Reprinted from the “Варшавскія Университетскія Извѣстія.”]
000113239	1874	ARIZONA	Territory of Arizona; a brief history and summary, etc
000114938	1874	ARMFELT, Frederick.	Frank Arnstein. A novel
000115975	1873	ARMSTRONG, Frances Charlotte.	Florence; or, Loyal quand même
000116903	1874	Armstrong, W. G. (William George)	A Visit to Egypt in 1872. Described in four lectures, etc
000117698	1876	ARNAULD, Charles.	Monuments religieux, militaires et civils des Deux-Sèvres ... Seconde édition. Avec une notice biographique sur Ch. Arnauld, A. Baugier et E. Conte, un précis de l'histoire du Départment et de la Ville de Niort, par L. Favre. [With plates.]
000118909	1873	ARNOLD, Amelia	Better than Gold
000118909	1873	ARNOLD, Amelia	Better than Gold
000118909	1873	ARNOLD, Amelia	Better than Gold
000119269	1871	Arnold, Frederick	History of Greece. For the use of colleges and schools. [With illustrations.]
000119421	1878	ARNOLD, Henrietta.	Village Lyrics. By Henrietta and Charlotte Arnold
000120586	1874	ARNONI, Eugenio.	La Calabria illustrata
000120586	1874	ARNONI, Eugenio.	La Calabria illustrata
000120680	1873	Arnot, William.	This Present World. Sketches from nature and art. Taken in the vacations of a professional life
000121182	1874	ARNTZENIUS, J. O. H.	De Derde Balische expeditie in herinnering gebracht, etc. [With maps.]
000121252	1875	AROA	Memoria sobre la inauguracion de los trabajos del camino de Aroa
000121467	1869	ARONA, Juan de	Los Médanos. Poema pentasílabo
000121890	1869	ARRANGÓIZ Y BERZABAL, Francisco de Paula.	Apuntes para la historia del segundo Imperio Mejicano
