id	year	author	title	note	link
Croydon.1918.b19786761.fulltext.txt	1918		Croydon		https://wellcomelibrary.org/moh/report/b19786761
Hornsey.1914.b18249024.fulltext.txt	1914		Hornsey		https://wellcomelibrary.org/moh/report/b18249024
Wandsworth.1919.b18120751.fulltext.txt	1919		Wandsworth		https://wellcomelibrary.org/moh/report/b18120751
Acton.1917.b19783929.fulltext.txt	1917		Acton		https://wellcomelibrary.org/moh/report/b19783929
Wandsworth.1911.b18250798.fulltext.txt	1911		Wandsworth		https://wellcomelibrary.org/moh/report/b18250798
Sutton.1910.b1997596x.fulltext.txt	1910		Sutton		https://wellcomelibrary.org/moh/report/b1997596x
Bromley.1911.b19785483.fulltext.txt	1911		Bromley		https://wellcomelibrary.org/moh/report/b19785483
Woolwich.1916.b18121548.fulltext.txt	1916		Woolwich		https://wellcomelibrary.org/moh/report/b18121548
Chelsea.1914.b1811717x.fulltext.txt	1914		Chelsea		https://wellcomelibrary.org/moh/report/b1811717x
Woolwich.1914.b19823393.fulltext.txt	1914		Woolwich		https://wellcomelibrary.org/moh/report/b19823393
Leyton.1915.b19792669.fulltext.txt	1915		Leyton		https://wellcomelibrary.org/moh/report/b19792669
Hornsey.1919.b1824905x.fulltext.txt	1919		Hornsey		https://wellcomelibrary.org/moh/report/b1824905x
Hackney.1918.b1811670x.fulltext.txt	1918		Hackney		https://wellcomelibrary.org/moh/report/b1811670x
Chelsea.1916.b18117181.fulltext.txt	1916		Chelsea		https://wellcomelibrary.org/moh/report/b18117181
Wandsworth.1914.b18250828.fulltext.txt	1914		Wandsworth		https://wellcomelibrary.org/moh/report/b18250828
Wandsworth.1910.b18250786.fulltext.txt	1910		Wandsworth		https://wellcomelibrary.org/moh/report/b18250786
HestonandIsleworth.1914.b19969764.fulltext.txt	1914		HestonandIsleworth		https://wellcomelibrary.org/moh/report/b19969764
Romford.1913.b19793935.fulltext.txt	1913		Romford		https://wellcomelibrary.org/moh/report/b19793935
EastBarnet.1910.b19969107.fulltext.txt	1910		EastBarnet		https://wellcomelibrary.org/moh/report/b19969107
CityofLondon.1919.b18121287.fulltext.txt	1919		CityofLondon		https://wellcomelibrary.org/moh/report/b18121287
Lambeth.1912.b18249541.fulltext.txt	1912		Lambeth		https://wellcomelibrary.org/moh/report/b18249541
LondonCountyCouncil.1918.b18252667.fulltext.txt	1918		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b18252667
Stepney.1917.b19822807.fulltext.txt	1917		Stepney		https://wellcomelibrary.org/moh/report/b19822807
PortofLondon.1910.b1988428x.fulltext.txt	1910		PortofLondon		https://wellcomelibrary.org/moh/report/b1988428x
EastHam.1915.b19969284.fulltext.txt	1915		EastHam		https://wellcomelibrary.org/moh/report/b19969284
Hendon.1915.b19791677.fulltext.txt	1915		Hendon		https://wellcomelibrary.org/moh/report/b19791677
Bermondsey.1914.b18122061.fulltext.txt	1914		Bermondsey		https://wellcomelibrary.org/moh/report/b18122061
Greenwich.1910.b18111312.fulltext.txt	1910		Greenwich		https://wellcomelibrary.org/moh/report/b18111312
Barnet.1914.b19795294.fulltext.txt	1914		Barnet		https://wellcomelibrary.org/moh/report/b19795294
Barking.1916.b19784089.fulltext.txt	1916		Barking		https://wellcomelibrary.org/moh/report/b19784089
Finchley.1913.b19790156.fulltext.txt	1913		Finchley		https://wellcomelibrary.org/moh/report/b19790156
Wembley.1919.b19796171.fulltext.txt	1919		Wembley		https://wellcomelibrary.org/moh/report/b19796171
Wealdstone.1917.b20274920.fulltext.txt	1917		Wealdstone		https://wellcomelibrary.org/moh/report/b20274920
Greenwich.1918.b18118379.fulltext.txt	1918		Greenwich		https://wellcomelibrary.org/moh/report/b18118379
Finchley.1911.b19790144.fulltext.txt	1911		Finchley		https://wellcomelibrary.org/moh/report/b19790144
Enfield.1913.b19789129.fulltext.txt	1913		Enfield		https://wellcomelibrary.org/moh/report/b19789129
Uxbridge.1919.b19795634.fulltext.txt	1919		Uxbridge		https://wellcomelibrary.org/moh/report/b19795634
Penge.1917.b19793479.fulltext.txt	1917		Penge		https://wellcomelibrary.org/moh/report/b19793479
Hampstead.1911.b18111087.fulltext.txt	1911		Hampstead		https://wellcomelibrary.org/moh/report/b18111087
Paddington.1911.b18245250.fulltext.txt	1911		Paddington		https://wellcomelibrary.org/moh/report/b18245250
Woolwich.1918.b18121536.fulltext.txt	1918		Woolwich		https://wellcomelibrary.org/moh/report/b18121536
Wandsworth.1913.b18250816.fulltext.txt	1913		Wandsworth		https://wellcomelibrary.org/moh/report/b18250816
Enfield.1912.b19789117.fulltext.txt	1912		Enfield		https://wellcomelibrary.org/moh/report/b19789117
CityofWestminster.1914.b18247799.fulltext.txt	1914		CityofWestminster		https://wellcomelibrary.org/moh/report/b18247799
Marylebone.1910.b1825424x.fulltext.txt	1910		Marylebone		https://wellcomelibrary.org/moh/report/b1825424x
Southwark.1914.b18246485.fulltext.txt	1914		Southwark		https://wellcomelibrary.org/moh/report/b18246485
Bexley.1913.b19821839.fulltext.txt	1913		Bexley		https://wellcomelibrary.org/moh/report/b19821839
CityofWestminster.1911.b18247763.fulltext.txt	1911		CityofWestminster		https://wellcomelibrary.org/moh/report/b18247763
Croydon.1910.b19786694.fulltext.txt	1910		Croydon		https://wellcomelibrary.org/moh/report/b19786694
Harrow.1914.b19969624.fulltext.txt	1914		Harrow		https://wellcomelibrary.org/moh/report/b19969624
Hackney.1911.b1811121x.fulltext.txt	1911		Hackney		https://wellcomelibrary.org/moh/report/b1811121x
CityofLondon.1917.b18253374.fulltext.txt	1917		CityofLondon		https://wellcomelibrary.org/moh/report/b18253374
Bermondsey.1910.b18111701.fulltext.txt	1910		Bermondsey		https://wellcomelibrary.org/moh/report/b18111701
FriernBarnet.1914.b1979065x.fulltext.txt	1914		FriernBarnet		https://wellcomelibrary.org/moh/report/b1979065x
Holborn.1914.b18116504.fulltext.txt	1914		Holborn		https://wellcomelibrary.org/moh/report/b18116504
Islington.1915.b18116358.fulltext.txt	1915		Islington		https://wellcomelibrary.org/moh/report/b18116358
Islington.1913.b18248524.fulltext.txt	1913		Islington		https://wellcomelibrary.org/moh/report/b18248524
Fulham.1911.b18110861.fulltext.txt	1911		Fulham		https://wellcomelibrary.org/moh/report/b18110861
Tottenham.1919.b19975661.fulltext.txt	1919		Tottenham		https://wellcomelibrary.org/moh/report/b19975661
Fulham.1916.b18117077.fulltext.txt	1916		Fulham		https://wellcomelibrary.org/moh/report/b18117077
Woolwich.1915.b1982340x.fulltext.txt	1915		Woolwich		https://wellcomelibrary.org/moh/report/b1982340x
StPancras.1917.b19795269.fulltext.txt	1917		StPancras		https://wellcomelibrary.org/moh/report/b19795269
Lambeth.1913.b18249553.fulltext.txt	1913		Lambeth		https://wellcomelibrary.org/moh/report/b18249553
Poplar.1916.b18120854.fulltext.txt	1916		Poplar		https://wellcomelibrary.org/moh/report/b18120854
Islington.1916.b18116371.fulltext.txt	1916		Islington		https://wellcomelibrary.org/moh/report/b18116371
Ealing.1918.b19787790.fulltext.txt	1918		Ealing		https://wellcomelibrary.org/moh/report/b19787790
WestHam.1910.b19971291.fulltext.txt	1910		WestHam		https://wellcomelibrary.org/moh/report/b19971291
Hammersmith.1915.b18112614.fulltext.txt	1915		Hammersmith		https://wellcomelibrary.org/moh/report/b18112614
Kensington.1917.b18235712.fulltext.txt	1917		Kensington		https://wellcomelibrary.org/moh/report/b18235712
Tottenham.1914.b19970821.fulltext.txt	1914		Tottenham		https://wellcomelibrary.org/moh/report/b19970821
StokeNewington.1914.b18249838.fulltext.txt	1914		StokeNewington		https://wellcomelibrary.org/moh/report/b18249838
EastHam.1910.b19969259.fulltext.txt	1910		EastHam		https://wellcomelibrary.org/moh/report/b19969259
Greenford.1918.b19791045.fulltext.txt	1918		Greenford		https://wellcomelibrary.org/moh/report/b19791045
Uxbridge.1913.b1979602x.fulltext.txt	1913		Uxbridge		https://wellcomelibrary.org/moh/report/b1979602x
KingstonuponThames.1913.b19970055.fulltext.txt	1913		KingstonuponThames		https://wellcomelibrary.org/moh/report/b19970055
Barnes.1919.b19975740.fulltext.txt	1919		Barnes		https://wellcomelibrary.org/moh/report/b19975740
Wandsworth.1912.b18250804.fulltext.txt	1912		Wandsworth		https://wellcomelibrary.org/moh/report/b18250804
Barnes.1918.b19975752.fulltext.txt	1918		Barnes		https://wellcomelibrary.org/moh/report/b19975752
Poplar.1915.b18245900.fulltext.txt	1915		Poplar		https://wellcomelibrary.org/moh/report/b18245900
Wandsworth.1916.b18120738.fulltext.txt	1916		Wandsworth		https://wellcomelibrary.org/moh/report/b18120738
Barnes.1914.b19975715.fulltext.txt	1914		Barnes		https://wellcomelibrary.org/moh/report/b19975715
Acton.1910.b19783450.fulltext.txt	1910		Acton		https://wellcomelibrary.org/moh/report/b19783450
Barnet.1912.b19795282.fulltext.txt	1912		Barnet		https://wellcomelibrary.org/moh/report/b19795282
LondonCountyCouncil.1917.b18252655.fulltext.txt	1917		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b18252655
Woolwich.1910.b19823356.fulltext.txt	1910		Woolwich		https://wellcomelibrary.org/moh/report/b19823356
Tottenham.1912.b19881642.fulltext.txt	1912		Tottenham		https://wellcomelibrary.org/moh/report/b19881642
Hammersmith.1912.b1825407x.fulltext.txt	1912		Hammersmith		https://wellcomelibrary.org/moh/report/b1825407x
Hampton.1913.b19969478.fulltext.txt	1913		Hampton		https://wellcomelibrary.org/moh/report/b19969478
Twickenham.1914.b19970985.fulltext.txt	1914		Twickenham		https://wellcomelibrary.org/moh/report/b19970985
CoulsdonandPurley.1915.b19785975.fulltext.txt	1915		CoulsdonandPurley		https://wellcomelibrary.org/moh/report/b19785975
Islington.1914.b18248536.fulltext.txt	1914		Islington		https://wellcomelibrary.org/moh/report/b18248536
Erith.1915.b19789695.fulltext.txt	1915		Erith		https://wellcomelibrary.org/moh/report/b19789695
Chelsea.1913.b18110939.fulltext.txt	1913		Chelsea		https://wellcomelibrary.org/moh/report/b18110939
Hampton.1910.b19969454.fulltext.txt	1910		Hampton		https://wellcomelibrary.org/moh/report/b19969454
Battersea.1911.b1811118x.fulltext.txt	1911		Battersea		https://wellcomelibrary.org/moh/report/b1811118x
StPancras.1914.b18251973.fulltext.txt	1914		StPancras		https://wellcomelibrary.org/moh/report/b18251973
Poplar.1918.b18120866.fulltext.txt	1918		Poplar		https://wellcomelibrary.org/moh/report/b18120866
Marylebone.1915.b18254299.fulltext.txt	1915		Marylebone		https://wellcomelibrary.org/moh/report/b18254299
Southwark.1912.b18246461.fulltext.txt	1912		Southwark		https://wellcomelibrary.org/moh/report/b18246461
LondonCountyCouncil.1912.b18252618.fulltext.txt	1912		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b18252618
