K089369.004	2008 September	Richardson, Samuel, 1689-1761.	Pamela: or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: and afterwards, in her exalted condition, between her, and persons of figure and quality, ... The third and fourth volumes. ... By the editor of the two first. ... [pt.4]
K097489.000	2009 October	Trusler, John, 1735-1820.	The way to be rich and respectable: Addressed to men of small fortune. In this pamphlet is given an estimate, shewing that a gentleman, ... may, ... live as well as, a man of 1000l. a year, and yet not expend 400l. ...
K098362.000	2008 September	Brown, John, 1722-1787.	A brief concordance to the holy scriptures: of the Old and New Testament. ... By John Brown. ...
K114806.000	2009 April	More, Hannah, 1745-1833.	John the shopkeeper turned sailor; Part III:
K075884.000	2009 April	Hayley, William, 1745-1820.	The eulogies of Howard. A vision:
K094550.001	2012 January	Johnstone, Charles, 1719?-1800?	The history of Arsaces, Prince of Betlis: By the editor of Chrysal. In two volumes. ... [pt.1]
K011730.000	2007 October	Arbuthnot, John, 1667-1735.	A letter from the famous Sir Humphry Polesworth: author of the 1st, 2d and 3d part of John Bull in his senses: ... to the author of The examiner. Printed from a manuscript. ...
K093174.006	2009 April	Aikin, John, 1747-1822.	Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ... [pt.6]
K000923.000	2012 November	Morley, John, d. 1776.	An essay on the nature and cure of the king's evil: deduced from observations and practice. The second edition: with an addition of remarkable cases of poor sufferers, cured by the author. ...
K056694.000	2007 January	Defoe, Daniel, attributed name. 1661?-1731,	An account of the proceedings against the rebels, and other prisoners, tried before the Lord Chief Justice Jefferies: and other judges in the west of England, in 1685. for taking arms under the Duke of Monmouth. ... To which is prefix'd, the Duke of Monmouth's, the Earl of Argyle's, and the Pretender's declarations, that the reader may the better judge of the cause of the several rebellions.
K024379.000	2012 January	Jackson, Humphrey, ca. 1717-1801.	Reflexions concerning the virtues of tar water: Wherein is proved by experience, that its present preparation is not founded upon philosophical principles; ... By H. Jackson, chemist.
K089167.000	2009 October	None	The hive of modern literature: a collection of essays, narratives, allegories, and instructive compositions; ...
K044906.000	2007 January	Garrick, David, 1717-1779.	Shakespeare's garland: Being a collection of new songs, ballads, roundelays, catches, glees, comic-serenatas, &amp;c. Performed at the jubille [sic] at Sratford [sic] upon Avon. The musick by Dr. Arne, Mr. Barthelimon, Mr. Ailwood, and Mr. Dibdin.
K022018.000	2008 September	Francis, Philip, Sir, 1740-1818.	Speech in the House of Commons, on Tuesday the 7th of March, 1786. By Philip Francis, Esq:
K027367.000	2009 October	Congreve, William, 1670-1729.	The mourning bride. A tragedy: As it is acted at the Theatre in Lincoln's-Inn-Fields, by His Majesty's servants. Written by Mr. Congreve.
K109756.004	2011 June	Buffon, Georges Louis Leclerc, comte de, 1707-1788.	The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.4]
K041283.000	2008 September	Carey, Henry, 1687?-1743.	Of stage tyrants. An epistle to the Right Honourable Philip Earl of Chesterfield. Occasion'd by the Honest Yorkshire-man being rejected at Drury-Lane Play-house, and since acted at other theatres with universal applause. By Mr. Carey:
K058227.000	2009 April	Hitchcock, Robert, d. 1809.	The macaroni. A comedy: As it is performed at the Theatre-Royal in York.
K067205.000	2007 January	Darwin, Erasmus, 1731-1802.	The botanic garden: a poem, in two parts. Part I. Containing the economy of vegetation. Part II. The loves of the plants. With philosophical notes.
K020296.000	2009 April	Hull, Thomas, 1728-1808.	Henry the Second: or, the fall of Rosamond: a tragedy; as it is performed at the Theatre-Royal, Covent-Garden. Written by Thomas Hull.
K111112.000	2011 June	Cunningham, John, 1729-1773.	An elegy on a pile of ruins: By J. Cunningham.
K075478.000	2009 October	Trusler, John, 1735-1820.	Proverbs exemplified, and illustrated by pictures from real life. Teaching morality and a knowledge of the world; with prints. Designed as a succession-book to Æsop's Fables.:
K050287.000	2007 January	Defoe, Daniel, 1661?-1731.	An essay at a plain exposition of that difficult phrase a good peace. By the author of the Review:
K058249.000	2011 June	Stevens, George Alexander, 1710-1784.	The French flogged, or, the British sailors in America, a farce of two acts, as it was performed at the Theatre Royal, Covent-Garden:
K061206.001	2009 April	Lennox, Charlotte, ca. 1729-1804.	Henrietta: By the author of The female Quixote. In two volumes. ... [pt.1]
K086734.000	2008 September	Bickerstaff, Isaac, 1735-1812.	Thomas and Sally: or, the sailor's return: A musical entertainment. As it is performed at the Theatre Royal in Covent-Garden. The music composed by Doctor Arne.
K001857.000	2012 November	Spilsbury, Francis.	The friendly physician: A new treatise: containing rules, schemes, and particular instructions, how to select and furnish small chests with the most approved necessary medicines; ... To which are added many excellent receipts for particular disorders. Collected from private practice, by F. Spilsbury, chymist.
K023186.000	2007 January	Pope, Alexander, 1688-1744.	The second epistle of the second book of Horace: imitated by Mr. Pope.
K055350.000	2012 November	Girdlestone, Thomas, 1758-1822.	Essays on the hepatitis and spasmodic affections in India: founded on observations made whilst on service with his Majesty's troops in different parts of that country. By Thomas Girdlestone, M.D.
K022115.001	2007 January	Hume, David, 1711-1776.	A treatise of human nature: being an attempt to introduce the experimental method of reasoning into moral subjects. ... [pt.1]
K051639.008	2008 September	Richardson, Samuel, 1689-1761.	Letters and passages restored from the original manuscripts of the history of Clarissa. To which is subjoined, a collection of such of the moral and instructive sentiments, ... as are presumed to be of general use ... Published for the sake of doing justice to the purchasers of the two first editions of that work: [pt.8]
K125722.000	2011 June	Whitehead, William, of Newcastle.	The Newcastle and Gateshead directory: for 1782, 83, and 84. Containing the names, trades, and situation of the warehouses, shops, &amp;c. ...
K050289.000	2009 April	Defoe, Daniel, 1661?-1731.	An essay upon buying and selling of speeches. In a letter to a worshipfull Justice of the Peace, being also a member of a certain worshipfull society of speech-makers:
K094550.002	2012 January	Johnstone, Charles, 1719?-1800?	The history of Arsaces, Prince of Betlis: By the editor of Chrysal. In two volumes. ... [pt.2]
K012406.000	2008 September	Craven, Elizabeth Craven, Baroness, 1750-1828.	Songs, duets, trios, &amp;c. in The silver tankard; or, ehe [sic] point at Portsmouth. As performed at the Theatre-Royal in the Hay-Market:
K041203.000	2007 January	Garrick, David, 1717-1779.	An ode upon dedicating a building, and erecting a statue, to Shakespeare, at Stratford upon Avon. By D.G:
K015461.000	2011 June	Paine, Thomas, 1737-1809.	Definition of a constitution: By Thomas Paine. ...
K057527.002	2012 January	Johnstone, Charles, 1719?-1800?	The adventures of Anthony Varnish: or, a peep at the manners of society. By an adept. In three volumes. ... [pt.2]
K023013.000	2007 January	Pope, Alexander, 1688-1744.	Letters of the late Alexander Pope, Esq. To a lady. Never before published:
K057725.000	2009 April	MacNally, Leonard, 1752-1820.	Tristram Shandy: a sentimental, Shandean bagatelle, in two acts. By the author of Retaliation.
K032282.000	2011 June	Sharp, Granville, 1735-1813.	The claims of the people of England.:
K050370.000	2008 September	Bickerstaff, Isaac, 1735-1812.	The spoil'd child: in two acts. As performed at the Theatre-Royal, Smoke-Alley.
K030995.000	2011 June	Sharp, Granville, 1735-1813.	An appendix to the Representation: (printed in the year 1769,) of the injustice and dangerous tendency of tolerating slavery, or of admitting the least claim of private property in the persons of men in England. By Granville Sharp.
K080053.001	2011 June	Hutchinson, William, 1732-1814.	A view of Northumberland with an excursion to the abbey of Mailross in Scotland. By W. Hutchinson: [pt.1]
K039296.000	2007 January	Manley, Mrs. (Mary de la Rivière), 1663-1724.	Lucius, the first Christian King of Britain: A tragedy. As it is acted at the Theatre-Royal in Drury-Lane. By His Majesty's servants. By Mrs. Manley.
K024818.002	2009 April	Holcroft, Thomas, 1745-1809.	Alwyn: or the gentleman comedian. In two volumes. ...: [pt.2]
K020441.000	2011 June	Reed, Joseph, 1723-1787.	Tom Jones, a comic opera: as it is performed at the Theatre-Royal in Covent-Garden. By Joseph Reed.
K046085.000	2008 September	Garrick, David, 1717-1779.	The tempest. An opera: Taken from Shakespear. As it is performed at the Theatre-Royal in Drury-Lane. The songs from Shakespeare, Dryden, &amp;c. The music composed by Mr. Smith.
K089227.000	2008 September	Carey, George Saville, 1743-1807.	A rural ramble; to which is annexed a poetical tagg, or Brighthelmstone guide. By G. S. Carey:
K004329.000	2008 September	Hawkins, William, 1722-1801.	Henry and Rosamond: A tragedy. Dedicated to Sir John Philipps, Bart. By William Hawkins, ...
K111040.001	2011 June	Pilkington, Laetitia, 1712-1750.	Memoirs: of Mrs. Lætitia Pilkington, wife to the Rev. Mr. Matthew Pilkington. Written by herself. Wherein are occasionally interspersed, all her poems; with anecdotes of several eminent persons, living and dead. Among others, Dean Swift, Alexander Pope, ... [pt.1]
K113610.002	2011 June	Goldsmith, Oliver, 1730?-1774.	An history of England, in a series of letters from a nobleman to his son.: [pt.2]
K024330.000	2011 June	Dibdin, Charles, 1745-1814.	Liberty-Hall: or, a test of good fellowship. A comic opera, in two acts. As it is performed with the greatest applause at the Theatre-Royal in Drury-Lane.
K095003.000	2008 September	Craven, Elizabeth Craven, Baroness, 1750-1828.	The miniature picture: a comedy, in three acts : performed at the Theatre-Royal, Drury-Lane.
K035367.000	2011 June	Sharp, Granville, 1735-1813.	A declaration of the people's natural right to a share in the legislature: which is the fundamental principle of the British constitution of state. By Granville Sharp.
K080662.001	2011 June	Donovan, E. (Edward), 1768-1837.	The natural history of British birds: or, a selection of the most rare, beautiful, and interesting birds which inhabit this country: the descriptions from the Systema naturæ of Linnæus; with general observations, either original, or collected ... By E. Donovan, F.L.S. In five volumes. ... [pt.1]
K096120.016	2011 June	Trusler, John, 1735-1820.	The habitable world described: or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ... [pt.16]
K053907.002	2007 January	Radcliffe, Ann Ward, 1764-1823.	A Sicilian romance: By the authoress of the castles of Athlin and Dunbayne. In two volumes. ... [pt.2]
K014201.000	2007 January	Pope, Alexander, 1688-1744.	The sixth epistle of the first book of Horace: by Mr. Pope.
K001204.000	2008 September	Francis, Philip, Sir, 1740-1818.	House of Commons, Tuesday, 11th December, 1787. Mr. Francis. Mr. Speaker, before I offer any thing to the consideration of the House:
K002009.000	2011 June	Bickerstaff, Isaac, 1735-1812.	Love in a village; a comic opera: As it is performed at the Theatre Royal in Covent-Garden.
K013028.000	2012 January	Dease, William, 1752?-1798.	Remarks on medical jurisprudence: intended for the general information of juries and young surgeons.
K002217.000	2012 November	Stern, Philip.	Medical advice to the consumptive and asthmatic people of England: wherein the present method of treating disorders of the lungs is shewn to be futile and fundamentally wrong, and a new and easy method of cure proposed by Philip Stern, M.D.
K060117.000	2007 January	Defoe, Daniel, 1661?-1731.	An appeal to honour and justice: tho' it be of his worst enemies. By Daniel De Foe. Being a true account of his conduct in publick affairs.
K120396.000	2007 January	Collins, William, 1721-1759.	The poetical works: of Mr. William Collins. With memoirs of the author; and observations on his genius and writings. By J. Langhorne.
K075282.000	2007 January	Gray, Thomas, 1716-1771.	The poetical works: of Thomas Gray. With the life of the author. Cooke's edition. Embellished with superb engravings.
K097310.008	2007 January	Buffon, Georges Louis Leclerc, comte de, 1707-1788.	Natural history: general and particular, by the Count de Buffon, translated into English. Illustrated with above 260 copper-plates, and occasional notes and observations by the translator. [pt.8]
K110277.000	2008 September	Moore, Edward, 1712-1757.	The poetical works: of Edward Moore. With the life of the author.
K036683.000	2008 September	Centlivre, Susanna, 1667?-1723.	The cruel gift: a tragedy. As it is acted at the Theatre Royal in Drury-Lane, by His Majesty's servants. By Mrs. Cent Livre.
K092252.003	2011 June	Cumberland, Richard, 1732-1811.	Henry: in four volumes. By the author of Arundel. ... [pt.3]
K005565.000	2011 June	Janeway, James, 1636?-1674.	An extract of the life and death of Mr. John Janeway: ... By James Wheatley.
K035921.000	2008 September	Hawkins, John, Sir, 1719-1789.	An account of the institution and progress of the Academy of Ancient Music. With a comparative view of the music of the past and present times. By a member:
K103915.002	2009 October	Lennox, Charlotte, ca. 1729-1804.	The memoirs of the Countess of Berci. Taken from the French by the author of the Female Quixote. In two volumes.: [pt.2]
K058981.000	2009 April	Hitchcock, Robert, d. 1809.	The coquette; or, the mistakes of the heart: a comedy. As performed at the Theatres-Royal in York and Hull:
K111361.000	2007 January	Smith, Adam, 1723-1790.	The theory of moral sentiments: By Adam Smith, ...
K094098.000	2011 June	Burgoyne, John, 1722-1792.	A state of the expedition from Canada: as laid before the House of Commons, by Lieutenant-General Burgoyne, ... With a collection of authentic documents, ... Written and collected by himself, ...
K001176.000	2009 October	Murphy, Arthur, 1727-1805.	Genuine memoirs of the life and adventures of the celebrated Miss Ann Elliot: Written by a gentleman intimately acquainted with her; ...
K113187.002	2007 January	Warton, Thomas, 1728-1790.	The history of English poetry: from the close of the eleventh to the commencement of the eighteenth century. To which are prefixed, two dissertations. ... By Thomas Warton, ... [pt.2]
K095032.000	2008 September	Pinto, Isaac de, 1715-1787.	An essay on circulation and credit: in four parts; and a letter on the jealousy of commerce. From the French of Monsieur de Pinto. Translated, with annotations, by the Rev. S. Baggs, M.A.
K038203.000	2012 November	Tristram, John.	The ill state of physick in Great Britain: truly represented to all lovers of health, and of their country. And an apology for the regular physicians:
K041419.000	2012 November	Guiton, Mademoiselle (Marie)	Plain and familiar instructions on ruptures, designed for the use of the female sex: in which are given distinct notions of these maladies, and the most proper means of curing them: together with accurate rules and directions on the use and application of trusses. By Mademoiselle Guiton,:
K066629.002	2011 June	Gilpin, William, 1724-1804.	Lectures on the catechism of the Church of England. By William Gilpin,: [pt.2]
K034257.000	2011 June	Whitehead, William, 1715-1785.	A charge to the poets: By William Whitehead, Esq; Poet Laureat.
K058702.002	2009 April	Hitchcock, Robert, d. 1809.	An historical view of the Irish stage: from the earliest period down to the close of the season 1788. Interspersed with theatrical anecdotes, ... In two volumes. ... By Robert Hitchcock, ... [pt.2]
K030424.000	2009 October	Murphy, Arthur, 1727-1805.	All in the wrong: A comedy. As it is acted at the Theatre-Royal in Drury-Lane. By Mr. Murphy.
K107134.000	2007 January	Dennis, John, 1657-1734.	The battle of Ramillia: or, the power of union. A poem. In five books. By Mr. Dennis.
K042411.000	2009 April	Arbuthnot, John, 1667-1735.	A postscript to John Bull: containing the history of the Crown-Inn, with the death of the widow, and what happened thereon.
K020998.000	2009 April	Hayley, William, 1745-1820.	An essay on epic poetry: in five epistles to the Revd. Mr. Mason. With notes. By William Hayley, Esq.
K072460.001	2009 October	Berquin, M. (Arnaud), 1747-1791.	The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.1]
K035871.000	2007 October	Defoe, Daniel, attributed name. 1661?-1731,	The case of dissenters as affected by the late bill proposed in Parliament, for preventing occasional conformity. By a gentleman:
K020101.000	2009 October	Jones, Henry, 1721-1770.	The relief, or, day thoughts: a poem. Occasioned by The Complaint, or night thoughts. Humbly inscribed to the Right Honourable the Earl of Holderness.
K069806.000	2012 January	Musgrave, Samuel, 1732-1780.	Remarks on Dr. Boerhaave's Theory of the attrition of the blood in the lungs. By Samuel Musgrave,:
K000335.000	2012 January	Cadogan, William, 1711-1797.	An essay upon nursing: and the management of children, from their birth to three years of age. By a physician. In a letter to one of the governors of the Foundling Hospital. Published by order of the General Committee ...
K008390.000	2009 April	More, Hannah, 1745-1833.	'Tis all for the best:
K035393.000	2009 April	Kenrick, W. (William), 1725?-1779.	A defence of Mr. Kenrick's review of Dr. Johnson's Shakespeare: containing a number of curious and ludicrous anecdotes of literary biography. By a friend.
K051638.004	2008 September	Richardson, Samuel, 1689-1761.	Clarissa: Or, the history of a young lady: comprehending the most important concerns of private life. ... Published by the editor of Pamela. ... [pt.4]
K063778.000	2007 January	Paley, William, 1743-1805.	Dangers incidental to the clerical character: stated, in a sermon, preached before the University of Cambridge, at Great St. Mary's Church, on Sunday July 5th, being commencement Sunday, by William Paley, ...
K000152.000	2007 January	Congreve, William, 1670-1729.	Prologue to the court: on the Queen's birth-day, 1704.
K056081.000	2007 January	Hazlitt, William, 1737-1820.	An essay on the justice of God:
K042716.000	2009 April	Hull, Thomas, 1728-1808.	The prodigal son; an oratorio: written by Mr. Hull. Set to music by Mr. Arnold.
K111808.000	2007 October	Addison, Joseph, 1672-1719.	Mr. Addison's fine ode to Dr. Thomas Burnet, on his sacred theory of the earth: Done into English by the author of a late tale call'd Coffee.
K048296.000	2009 April	O'Keeffe, John, 1747-1833.	Life's vagaries, a comedy: in five acts. As performed at the Theatre-Royal, Covent-Garden. Written by John O'Keffe, ...
K043092.000	2008 September	Bickerstaff, Isaac, 1735-1812.	The royal garland, a new occasional interlude, in honour of his Danish Majesty: Set to music by Mr. Arnold, and performed at the Theatre Royal, Covent-Garden.
K050551.002	2009 April	Holcroft, Thomas, 1745-1809.	The family picture; or, domestic dialogues on amiable and interesting subjects; ... By Thomas Holcroft,: [pt.2]
K096840.000	2007 January	Townley, James, 1714-1778.	High life below stairs: A farce. Written by David Garrick, Esq. Taken from the manager's book at the Theatre Royal Drury-Lane.
K001562.000	2012 January	None	Inoculation made easy: Containing a full and true discovery of the method practised in the county of Essex. ... With a true receipt to make the preparative powders, repellent pills, and the punch used in inoculation.
K112697.001	2011 June	Brand, John, 1744-1806.	The history and antiquities of the town and county of the town of Newcastle upon Tyne: including an account of the coal trade of that place and embellished with engraved views of the publick buildings, &amp;c. ... By John Brand, ... [pt.1]
K001439.000	2007 January	Defoe, Daniel, 1661?-1731.	An answer to the L--d H----sham's speech: By Daniel D'Foe.
K032320.000	2007 October	Centlivre, Susanna, 1667?-1723.	A poem. Humbly presented to His most Sacred Majesty George, King of Great Britain, France, and Ireland. Upon his accession to the throne. By Susanna Centlivre:
K045376.000	2009 October	More, Hannah, 1745-1833.	Sunday reading. Bear ye one another's burthens: or, the valley of tears: a vision.
K099251.000	2009 October	Pratt, Mr. (Samuel Jackson), 1749-1814.	The new cosmetic: or the triumph of beauty, a comedy. By C. Melmonth, Esq. Inscribed to Mrs. Hodges.
K104108.000	2009 October	Morton, Thomas, 1764-1838.	Speed the plough: a comedy, in five acts. As performed with universal applause at the Theatre-Royal, Covent-Garden. By Thomas Morton, ...
K105776.001	2012 January	Edgeworth, Maria, 1767-1849.	The parent's assistant; or, stories for children. Part I. Containing, The Little Dog Trusty; OR, The Liar And Boy Of Truth. The Orange Man; OR, The Honest Boy And The Thief. Tarlton. Lazy Lawrence. The False Key: and Barring-Out. To which is prefixed, an address to parents.
K093080.006	2009 October	Dodsley, Robert, 1703-1764.	A collection of poems in six volumes. By several hands: With notes. [pt.6]
K093079.004	2008 September	Pearch, G.	A collection of poems in four volumes. By several hands: [pt.4]
K056943.000	2007 January	Defoe, Daniel, 1661?-1731.	Advice to all parties: By the author of The true-born English-man.
K046563.000	2007 January	Gibbon, Edward, 1737-1794.	A vindication of some passages in the fifteenth and sixteenth chapters of the History of the decline and fall of the Roman Empire: By the author.
K000637.000	2007 January	Arbuthnot, John, 1667-1735.	John Bull still in his senses: being the third part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth: and publish'd, (as well as the two former parts) by the author of the New Atalantis.
K113606.002	2011 June	Goldsmith, Oliver, 1730?-1774.	An history of the earth: and animated nature: by Oliver Goldsmith. In eight volumes. ... [pt.2]
K009642.000	2008 September	Centlivre, Susanna, 1667?-1723.	The busie body: a comedy. As it is acted at the Theatre-Royal in Drury-Lane, by Her Majesty's servants. Written by Mrs. Susanna Centlivre.
K123147.000	2007 January	Hume, David, 1711-1776.	The beauties of Hume and Bolingbroke:
K040240.000	2009 April	Jerningham, Mr. (Edward), 1737?-1812.	The funeral of Arabert, monk of La Trappe: a poem: By Mr. Jerningham.
K029554.000	2008 September	Whiston, William, 1667-1752.	An account of Mr. Whiston's prosecution at, and banishment from, the University of Cambridge: First printed at the end of the Historical preface, ... With an appendix: containing Mr. Whiston's farther account; ...
K074568.000	2011 June	None	The life of John Metcalf: commonly called Blind Jack of Knaresborough. With many entertaining anecdotes of his exploits in hunting, card-playing, ... and also a succinct account of his various contracts for making roads, erecting bridges, and other undertakings, ...
K064770.000	2007 January	Berkeley, George, 1685-1753.	An essay towards a new theory of vision. By George Berkeley,:
K066646.002	2008 September	Pulteney, Richard, 1730-1801.	Historical and biographical sketches of the progress of botany in England, from its origin to the introduction of the Linnæan system: By Richard Pulteney, ... [pt.2]
K024534.000	2012 November	Home, Francis, 1719-1813.	An inquiry into the nature, cause, and cure of the croup. By Francis Home,:
K092786.006	2011 June	Dodsley, Robert, 1703-1764.	A collection of poems in six volumes. By several hands: [pt.6]
K062861.000	2009 April	Pilon, Frederick, 1750-1788.	An essay on the character of Hamlet: As performed by Mr. Henderson, at the Theatre Royal in the Hay-Market.
K040929.000	2007 January	Arbuthnot, John, 1667-1735.	Mr. Maitland's account of inoculating the small pox: vindicated, from Dr. Wagstaffe's misrepresentations of that practice; with some remarks on Mr. Massey's sermon. The second edition. To which is added, his first account of inoculating the small pox.
K113633.002	2007 January	Goldsmith, Oliver, 1730?-1774.	The poetical and dramatic works of Oliver Goldsmith, M. B. Now first collected. With an account of the life and writings of the author. In two volumes: [pt.2]
K090248.000	2012 January	Lewis, Mayer.	An essay on the formation, structure, and use of the teeth: With a supplement, ... By Mayer Lewis, ...
K013038.000	2009 April	Jerningham, Mr. (Edward), 1737?-1812.	The Shakspeare gallery, a poem: By Mr. Jerningham.
K023302.000	2011 June	Paine, Thomas, 1737-1809.	The whole proceedings on the trial of an information exhibited ex officio by the King's Attorney-General against Thomas Paine: for a libel upon the Revolution and settlement of the Crown and regal government as by law established; ... Tried by a special jury in the Court of King's Bench, Guildhall, on Tuesday, the 18th of December, 1792. ... Taken in short-hand by Joseph Gurney.
K110414.001	2009 April	Lennox, Charlotte, ca. 1729-1804.	Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.1]
K108270.000	2011 June	Sharp, Granville, 1735-1813.	Remarks on the opinions of some of the most celebrated writers on Crown Law: respecting the due distinction between manslaughter and murder: ... With a prefatory address to the reader, ... By Granville Sharp.
K116198.000	2008 September	Hayley, William, 1745-1820.	Anecdotes of Philip, late Earl of Chesterfield, and Dr. Johnson: a comparative view of their lives, characters, and merit, ... By a student at Cambridge.
K080662.005	2011 June	Donovan, E. (Edward), 1768-1837.	The natural history of British birds: or, a selection of the most rare, beautiful, and interesting birds which inhabit this country: the descriptions from the Systema naturæ of Linnæus; with general observations, either original, or collected ... By E. Donovan, F.L.S. In five volumes. ... [pt.5]
K027697.001	2007 January	Sterne, Laurence, 1713-1768.	The life and opinions of Tristram Shandy, gentleman: ... [pt.1]
K099481.000	2007 January	Radcliffe, Mary Ann, 1745?-1810.	The female advocate: or an attempt to recover the rights of women from male usurpation. By Mary Anne Radcliffe.
K009548.000	2009 October	More, Hannah, 1745-1833.	Black Giles the poacher: with some account of a family who had rather live by their wits than their work. Part I.
K019851.001	2008 September	None	A collection of the best English poetry, by several hands .... In two vol's octavo: [pt.1]
K071418.000	2009 October	Murphy, Arthur, 1727-1805.	An essay on the life and genius of Samuel Johnson: LL.D. By Arthur Murphy, ...
K101613.000	2009 October	Lloyd, Robert, 1733-1764.	The tears and triump[hs] of Parnassus: an ode for musick, as it is perform'd at the Theatre-Royal in Drury-Lane.
K040490.000	2009 October	Macklin, Charles, 1697?-1797.	The genuine arguments of the council, with the opinion of the Court of King's Bench, on cause shewn, why an information should not be exhibited against John Stephen James, Joseph Clarke, Esqrs. Ralph Aldus ... William Augustus Miles, James Sparks, and Thomas Leigh; for a riotous conspiracy, ... to deprive Charles Macklin, ... of his livelihood; ... By a citizen of the world:
K066529.000	2009 October	Kenrick, W. (William), 1725?-1779.	Observations on Soame Jenyns's View of the internal evidence of the Christian religion; addressed to its almost-Christian author. By W. Kenrick, LL.D:
K051638.002	2008 September	Richardson, Samuel, 1689-1761.	Clarissa: Or, the history of a young lady: comprehending the most important concerns of private life. ... Published by the editor of Pamela. ... [pt.2]
K053196.000	2012 November	None	An essay on the power of nature and art, in curing diseases: to which are annexed impartial reflections on James's powder:
K020410.000	2011 June	Tickell, Richard, 1751-1793.	Common-place arguments against administration: with obvious answers, (intended for the use of the new Parliament.).
K036380.000	2008 September	Brown, John, 1715-1766.	An explanatory defence of the Estimate of the manners and principles of the times: Being an appendix to that work, ... Written by the author of the Estimate, in a series of letters to a noble friend.
K068337.000	2012 January	Hey, Mrs.	A generous discovery of many curious and useful medicines and preparations, both in physic, chymistry, cookery, and stiffenry; as a drink for the small pox, ... To be had at Mrs. Hey's near the Wax-candle in St. Andrew's Norwich:
K111587.000	2007 January	Belloste, Augustin, 1654-1730.	The hospital-surgeon: or, a new, gentle, and easie way, to cure speedily all sorts of wounds, and other diseases belonging to surgery. ... In three parts. ... By Mr. Belloste, ...
K006560.000	2008 September	Glover, Richard, 1712-1785.	The life of Dr. Oliver Goldsmith: written from personal knowledge, authentic papers, and other indubitable authorities. To which are added, such select observations, from various parts of this writer's works, as may tend to recreate the fancy, improve the understanding, and amend the heart.
K054260.000	2009 April	Jerningham, Mr. (Edward), 1737?-1812.	Lines written in the album, at Cossey-Hall, Norfolk, the seat of Sir William Jerningham, Bart. August 4th, 1786:
K001755.000	2012 January	Clare, Peter, 1738-1786.	A practical treatise on the gonorrhoea: recommending the use of injection as the most speedy and efficacious method of cure: with a brief account of the remedies which have been used in the lues venerea, from its first appearance in Europe; and a critical enquiry into the present modes of administering mercury. By Peter Clare, surgeon.
K078562.000	2008 September	Glover, Richard, 1712-1785.	Leonidas: a poem.
K059055.000	2007 January	Walton, Jacob, d. 1743.	The catechism of the author of The minute philosopher fully answer'd: By J. Walton.
K075625.000	2011 June	Amhurst, N. (Nicholas), 1697-1742.	Oculus Britanniæ: an heroi-panegyrical poem on the university of Oxford. Illustrated with divers beautiful similes, and useful digressions.
K053415.001	2008 September	Equiano, Olaudah, b. 1745.	The interesting narrative of the life of Olaudah Equiano: or Gustavus Vassa, the African. Written by himself. [pt.1]
K003643.003	2009 October	Blair, Hugh, 1718-1800.	Lectures on rhetoric and belles lettres: By Hugh Blair, ... In three volumes. ... [pt.3]
K019770.001	2011 June	Hogarth, William, ill. 1697-1764,	The comick magazine; or, Compleat library: of mirth, humour, wit, gaiety, and entertainment. By the greatest wits of all ages &amp; nations. Enriched with Hogarth's celebrated ... prints. [pt.1]
K109819.000	2011 June	Bourne, Henry, 1696-1733.	The history of Newcastle upon Tyne: or, the ancient and present state of that town. By the late Henry Bourne, ...
K065604.000	2007 January	Jurin, James, 1684-1750.	The minute mathematician: or, the free-thinker no just-thinker. Set forth in a second letter to the author of The analyst; containing a defence of Sir Isaac Newton and the British mathematicians, ... By Philalethes Cantabrigiensis:
K118458.000	2009 April	More, Hannah, 1745-1833.	The history of Hester Wilmot; or, the second part of The Sunday school:
K096120.009	2011 June	Trusler, John, 1735-1820.	The habitable world described: or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ... [pt.9]
K002004.000	2009 October	Lloyd, Robert, 1733-1764.	The capricious lovers: a comic opera. As it is performed at the Theatre Royal in Drury-Lane. By Mr. Robert Lloyd. The music composed by Mr. Rush.
K055580.000	2008 September	Bickerstaff, Isaac, 1735-1812.	The captive: a comic opera; as it is perform'd at the Theatre-Royal in the Hay-Market.
K032087.000	2012 November	Rowley, William, 1742-1806.	Seventy four select cases: with the manner of cure, and the preparation of the remedies, in the following diseases. I. The schirrus, cancer, and ulcers of the breast and womb. II. Scrophulous swellings ... By William Rowley, M.D.
K023000.000	2007 January	Pope, Alexander, 1688-1744.	Mr. Pope's literary correspondence for thirty years; from 1704 to 1734. Being, a collection of letters, which passed between him and several eminent persons. Volume the first:
K078874.000	2009 October	Trusler, John, 1735-1820.	Three short letters to the people of England, proving the public grievances complained of to be ideal: By the Revd. Dr. John Trusler.
