rsc61	Royal_Society_Corpus_open_v6.0_text_rspb_1910_0014.txt
rsc62	Royal_Society_Corpus_open_v6.0_text_111908.txt
rsc63	Royal_Society_Corpus_open_v6.0_text_rspa_1915_0033.txt
rsc64	Royal_Society_Corpus_open_v6.0_text_rspl_1872_0076.txt
rsc65	Royal_Society_Corpus_open_v6.0_text_rspl_1889_0021.txt
rsc66	Royal_Society_Corpus_open_v6.0_text_rspl_1873_0062.txt
rsc67	Royal_Society_Corpus_open_v6.0_text_102974.txt
rsc68	Royal_Society_Corpus_open_v6.0_text_rspa_1914_0027.txt
rsc69	Royal_Society_Corpus_open_v6.0_text_109821.txt
rsc610	Royal_Society_Corpus_open_v6.0_text_rspl_1888_0035.txt
rsc611	Royal_Society_Corpus_open_v6.0_text_109835.txt
rsc612	Royal_Society_Corpus_open_v6.0_text_107818.txt
rsc613	Royal_Society_Corpus_open_v6.0_text_rspl_1888_0021.txt
rsc614	Royal_Society_Corpus_open_v6.0_text_rspb_1911_0014.txt
rsc615	Royal_Society_Corpus_open_v6.0_text_rspl_1873_0076.txt
rsc616	Royal_Society_Corpus_open_v6.0_text_102960.txt
rsc617	Royal_Society_Corpus_open_v6.0_text_rspa_1914_0033.txt
rsc618	Royal_Society_Corpus_open_v6.0_text_105969.txt
rsc619	Royal_Society_Corpus_open_v6.0_text_rspl_1889_0035.txt
rsc620	Royal_Society_Corpus_open_v6.0_text_rspl_1881_0139.txt
rsc621	Royal_Society_Corpus_open_v6.0_text_rspa_1915_0027.txt
rsc622	Royal_Society_Corpus_open_v6.0_text_rspl_1872_0062.txt
rsc623	Royal_Society_Corpus_open_v6.0_text_108295.txt
rsc624	Royal_Society_Corpus_open_v6.0_text_104487.txt
rsc625	Royal_Society_Corpus_open_v6.0_text_rstl_1873_0003.txt
rsc626	Royal_Society_Corpus_open_v6.0_text_rspl_1881_0111.txt
rsc627	Royal_Society_Corpus_open_v6.0_text_105799.txt
rsc628	Royal_Society_Corpus_open_v6.0_text_106290.txt
rsc629	Royal_Society_Corpus_open_v6.0_text_rspb_1910_0028.txt
rsc630	Royal_Society_Corpus_open_v6.0_text_111934.txt
rsc631	Royal_Society_Corpus_open_v6.0_text_rspb_1912_0084.txt
rsc632	Royal_Society_Corpus_open_v6.0_text_rspl_1897_0063.txt
rsc633	Royal_Society_Corpus_open_v6.0_text_110394.txt
rsc634	Royal_Society_Corpus_open_v6.0_text_rstl_1872_0017.txt
rsc635	Royal_Society_Corpus_open_v6.0_text_rspl_1888_0009.txt
rsc636	Royal_Society_Corpus_open_v6.0_text_112583.txt
rsc637	Royal_Society_Corpus_open_v6.0_text_102790.txt
rsc638	Royal_Society_Corpus_open_v6.0_text_rspl_1896_0077.txt
